name_lower	name	canonical	known_chain	count
tommy hilfinger	Tommy Hilfinger			7
normans woe wildlife sanctuary	Normans Woe Wildlife Sanctuary			7
christadelphian church	Christadelphian Church			7
rumah pintar	Rumah Pintar			7
市立福島小学校	市立福島小学校			7
あけぼの園	あけぼの園			7
鬍鬚張	鬍鬚張			7
buddy's pizza	Buddy's Pizza			7
los arrayanes	Los Arrayanes			7
101文具天堂	101文具天堂			7
roost	Roost			7
慈光幼稚園	慈光幼稚園			7
жалюзи	Жалюзи			7
sheridan nurseries	Sheridan Nurseries			7
le gambrinus	Le Gambrinus			7
бани, сауны	Бани, сауны			7
kościół świętej katarzyny	Kościół Świętej Katarzyny			7
školska knjiga	Školska knjiga			7
global gas	Global Gas			7
средняя школа № 17	Средняя школа № 17			7
square des anciens combattants	Square des Anciens Combattants			7
مسجد الرحمة	مسجد الرحمة			7
дипломат	Дипломат			7
galana	Galana			7
управление капитального строительства	Управление капитального строительства			7
pierre blanche	Pierre Blanche			7
alstom power	Alstom Power			7
escuela hogar	Escuela Hogar			7
고창부안축협 (gochangbuan national livestock cooperative federation)	고창부안축협 (Gochangbuan National Livestock Cooperative Federation)			7
acadamy square	Acadamy Square			7
ai caduti sul lavoro	Ai Caduti sul Lavoro			7
green mountain mine	Green Mountain Mine			7
vasbolt	Vasbolt			7
ascension catholic church	Ascension Catholic Church			7
memphis coffee	Memphis Coffee			7
bizon	Bizon			7
la ripaille	La Ripaille			7
gurmán	Gurmán			7
хоз товары	Хоз товары			7
büchel	Büchel			7
rhythm & booze	Rhythm & Booze			7
fragonard	Fragonard			7
światowid	Światowid			7
bloc 52	Bloc 52			7
valérie coiffure	Valérie Coiffure			7
blumen am markt	Blumen am Markt			7
combipel	Combipel			7
la reja	La Reja			7
medisch centrum	Medisch Centrum			7
baras	Baras			7
св. николай	Св. Николай			7
автополигон	Автополигон			7
coolidge elementary school	Coolidge Elementary School			7
limesschule	Limesschule			7
dreimäderlhaus	Dreimäderlhaus			7
pierre et vacances	Pierre et Vacances			7
presentation secondary school	Presentation Secondary School			7
champ de mars	Champ de Mars			7
hairlekiini	Hairlekiini			7
payne school (historical)	Payne School (historical)			7
t-bar	T-Bar			7
fire station number 10	Fire Station Number 10			7
espressamente illy	Espressamente Illy			7
rheinwald	Rheinwald			7
the neptune	The Neptune			7
breguet	Breguet			7
medexpress urgent care	MedExpress Urgent Care			7
autohaus huber	Autohaus Huber			7
muzenpark	Muzenpark			7
blk 29	Blk 29			7
aeschbach	Aeschbach			7
fugate cemetery	Fugate Cemetery			7
автодиагностика	Автодиагностика			7
fletcher hall	Fletcher Hall			7
l'arc	L'Arc			7
école maternelle claude monet	École maternelle Claude Monet			7
le verdun	Le Verdun			7
ninkasi	Ninkasi			7
redwood hall	Redwood Hall			7
saint andrews anglican church	Saint Andrews Anglican Church			7
dame tartine	Dame Tartine			7
zyguła	Zyguła			7
moorings	Moorings			7
cafeteria central	Cafeteria Central			7
de keizerskroon	De Keizerskroon			7
camipão	Camipão			7
notre dame church	Notre Dame Church			7
caja rural de soria	Caja Rural de Soria			7
pharmacie des halles	Pharmacie des Halles			7
state street school	State Street School			7
etb	ETB			7
thorougoods	Thorougoods			7
lángosos	Lángosos			7
밀양경찰서 (milyang police station)	밀양경찰서 (Milyang Police Station)			7
bismarckdenkmal	Bismarckdenkmal			7
1г	1Г			7
un punto macrobiotico	Un Punto Macrobiotico			7
新宮神社	新宮神社			7
two brothers	Two Brothers			7
top notch	Top Notch			7
#4 green	#4 green			7
strom	Strom			7
日吉幼稚園	日吉幼稚園			7
ramon g. bonfil	Ramon G. Bonfil			7
高田屋	高田屋			7
vaughn school (historical)	Vaughn School (historical)			7
lava più	Lava Più			7
greenbank	Greenbank			7
skistua	Skistua			7
sterling house	Sterling House			7
fine	Fine			7
iglesia parroquial de la inmaculada concepción	Iglesia Parroquial de la Inmaculada Concepción			7
урсула	Урсула			7
viễn thông a	Viễn Thông A			7
pfarrkirche hl. dreifaltigkeit	Pfarrkirche Hl. Dreifaltigkeit			7
национальный банк	Национальный банк			7
pneu egger	Pneu Egger			7
meddőhányó	Meddőhányó			7
tempio	Tempio			7
рамфуд	Рамфуд			7
holy cross parish church	Holy Cross Parish Church			7
hotel meyer	Hotel Meyer			7
malone park	Malone Park			7
as you like it	As You Like It			7
kleinkinderspielplatz	Kleinkinderspielplatz			7
south park cemetery	South Park Cemetery			7
presidente	Presidente			7
fernwood	Fernwood			7
d'alsara	D'Alsara			7
il corso	Il Corso			7
boon	Boon			7
полянки	Полянки			7
restrooms and showers	Restrooms and Showers			7
magnolia mine	Magnolia Mine			7
dorsay	Dorsay			7
szent mihály arkangyal-templom	Szent Mihály arkangyal-templom			7
bascom church	Bascom Church			7
true religion	True Religion			7
ビニールハウス	ビニールハウス			7
paid storage	Paid Storage			7
moorish castle estate	Moorish Castle Estate			7
narnia	Narnia			7
saint alphonsus catholic church	Saint Alphonsus Catholic Church			7
banca di romagna	Banca di Romagna			7
ченцово	Ченцово			7
pyramiden	Pyramiden			7
montaigne	Montaigne			7
haris	Haris			7
akena	Akena			7
sayonara	Sayonara			7
burlington high school	Burlington High School			7
goethe institute	Goethe Institute			7
antea	Antea			7
типографія	Типографія			7
кофе хаус	Кофе Хаус			7
dda park	DDA Park			7
chapelle sainte-geneviève	Chapelle Sainte-Geneviève			7
учебно-курсовой комбинат	Учебно-курсовой комбинат			7
university health services	University Health Services			7
ratb depoul tramvaie militari	RATB Depoul Tramvaie Militari			7
русские пироги	Русские пироги			7
mulberry court	Mulberry Court			7
black jack church	Black Jack Church			7
monumental	Monumental			7
hundeauslaufplatz	Hundeauslaufplatz			7
tourist police station	Tourist Police Station			7
арт-кафе	Арт-кафе			7
winning post	Winning Post			7
대창주유소 (daechang gas station)	대창주유소 (Daechang Gas Station)			7
banca popolare del trentino	Banca Popolare del Trentino			7
asia cafe	Asia Cafe			7
les chardons bleus	Les Chardons Bleus			7
oakes cemetery	Oakes Cemetery			7
collège alphonse daudet	Collège Alphonse Daudet			7
résidence jean bart	Résidence Jean Bart			7
二六〇厂宿舍?号	二六〇厂宿舍?号			7
iglesia san juan	Iglesia San Juan			7
s.oliver store	s.Oliver Store			7
наран	Наран			7
golf-kenttä	golf-kenttä			7
backdepot	Backdepot			7
bryggan	Bryggan			7
the hangar	The Hangar			7
harpers	Harpers			7
saint-thomas	Saint-Thomas			7
tcs	TCS			7
16б	16Б			7
fairmount school (historical)	Fairmount School (historical)			7
foodmax	FoodMax			7
the nightingale	The Nightingale			7
bogenschützen	Bogenschützen			7
golden buddha	Golden Buddha			7
公文式	公文式			7
step in	Step In			7
moov	Moov			7
ленинград	Ленинград			7
привокзальная площадь	Привокзальная площадь			7
teknik eğitim fakültesi	Teknik Eğitim Fakültesi			7
romos ház	Romos ház			7
hickory ridge cemetery	Hickory Ridge Cemetery			7
서울주유소 (seoul gas station)	서울주유소 (Seoul Gas Station)			7
этажи	Этажи			7
église saint-julien-de-brioude	Église Saint-Julien-de-Brioude			7
центр здоровья	Центр здоровья			7
st. nikolai-kirche	St. Nikolai-Kirche			7
停車場	停車場			7
lavender	Lavender			7
rutledge cemetery	Rutledge Cemetery			7
engineers association	Engineers Association			7
food centre	Food Centre			7
hamilton junior high school	Hamilton Junior High School			7
k building	K Building			7
cofely	Cofely			7
banque populaire côte d'azur	Banque Populaire Côte d'Azur			7
newton primary school	Newton Primary School			7
la frasca	La Frasca			7
база строительных материалов	База строительных материалов			7
bl. e6	Bl. E6			7
dilshad	Dilshad			7
mesjid al ikhlas	Mesjid Al Ikhlas			7
st luke's church of england primary school	St Luke's Church of England Primary School			7
les écuries	Les Écuries			7
baja fresh mexican grill	Baja Fresh Mexican Grill			7
daphne's greek cafe	Daphne's Greek Cafe			7
sullivans	Sullivans			7
centro de abastecimento	Centro de Abastecimento			7
문화주유소 (munhwa gas station)	문화주유소 (Munhwa Gas Station)			7
festa	Festa			7
saint albert the great catholic church	Saint Albert the Great Catholic Church			7
palacio nacional	Palacio Nacional			7
reliance petrol pump	Reliance Petrol Pump			7
parque bellavista	Parque Bellavista			7
sv steppach e.v.	SV Steppach e.V.			7
pallieter	Pallieter			7
willy-brandt-schule	Willy-Brandt-Schule			7
pizza grande	Pizza Grande			7
the field	The Field			7
s&g	S&G			7
policijska postaja	Policijska postaja			7
gaztelua	Gaztelua			7
ivy court	Ivy Court			7
市立大成小学校	市立大成小学校			7
police parade ground	Police Parade Ground			7
duka la dawa	Duka la dawa			7
el peñón	El Peñón			7
chapelle saint-luc	Chapelle Saint-Luc			7
the continental	The Continental			7
primrose park	Primrose Park			7
restaurant asiatique	Restaurant Asiatique			7
pine street school	Pine Street School			7
sushi zen	Sushi Zen			7
bobryk	Bobryk			7
caisse raiffeisen	Caisse Raiffeisen			7
райвідділ міліції	Райвідділ міліції			7
hazeldene	Hazeldene			7
petro mart	Petro Mart			7
гимназия №39	Гимназия №39			7
taube	Taube			7
école élémentaire jean rostand	École élémentaire Jean Rostand			7
атом	Атом			7
le saint-clair	Le Saint-Clair			7
امامزاده ابراهیم	امامزاده ابراهیم			7
coles cemetery	Coles Cemetery			7
новомихайловка	Новомихайловка			7
mount olive ame church	Mount Olive AME Church			7
la olla	La Olla			7
sparkasse ostunterfranken	Sparkasse Ostunterfranken			7
18б	18Б			7
die eule	Die Eule			7
the oaks mall	The Oaks Mall			7
4 pieds	4 Pieds			7
embassy of afghanistan	Embassy of Afghanistan			7
geant	Geant			7
f11	F11			7
pinkston cemetery	Pinkston Cemetery			7
контрольно-пропускной пункт	Контрольно-пропускной пункт			7
lone star baptist church	Lone Star Baptist Church			7
fußfallstationen süchteln	Fußfallstationen Süchteln			7
sogo hotel	Sogo Hotel			7
la oliva	La Oliva			7
lake powell resort	Lake Powell Resort			7
église saint-sylvain	Église Saint-Sylvain			7
#16 tee	#16 tee			7
millennium hotel	Millennium Hotel			7
colegio público antonio machado	Colegio Público Antonio Machado			7
krümet	Krümet			7
new chapel cemetery	New Chapel Cemetery			7
galini	Galini			7
wells elementary school	Wells Elementary School			7
mica mine	Mica Mine			7
si señor	Si Señor			7
our lady of mount carmel cemetery	Our Lady of Mount Carmel Cemetery			7
faustballplatz	Faustballplatz			7
willow springs cemetery	Willow Springs Cemetery			7
long lake cemetery	Long Lake Cemetery			7
centre commercial cora	Centre Commercial Cora			7
newhope church	Newhope Church			7
precision air	Precision Air			7
amet	AMET			7
futbito	Futbito			7
club deportivo	Club Deportivo			7
patina	Patina			7
les agapes	Les Agapes			7
مقهى انترنت	مقهى انترنت			7
extra hipermercado	Extra Hipermercado			7
에이마트 (ei mart)	에이마트 (Ei Mart)			7
dnb bankas	DNB bankas			7
heller park	Heller Park			7
banco del desarrollo	Banco del Desarrollo			7
indian embassy	Indian Embassy			7
шпалери	Шпалери			7
saint bernadette church	Saint Bernadette Church			7
quadra 29	Quadra 29			7
t. hansen	T. Hansen			7
don bosco church	Don Bosco Church			7
михайлівка	Михайлівка			7
falafel house	Falafel House			7
casa tineretului	Casa Tineretului			7
le petit paradis	Le Petit Paradis			7
hidding	Hidding			7
century building	Century Building			7
queen of peace catholic church	Queen of Peace Catholic Church			7
iroquois park	Iroquois Park			7
schutzengelkapelle	Schutzengelkapelle			7
forest elementary school	Forest Elementary School			7
studio theatre	Studio Theatre			7
ward chapel	Ward Chapel			7
new holland agriculture	New Holland Agriculture			7
селиваново	Селиваново			7
grant thornton	Grant Thornton			7
의성경찰서 (uiseong police station)	의성경찰서 (Uiseong Police Station)			7
järnvägsskolan	Järnvägsskolan			7
час-пик	Час-Пик			7
department of civil engineering	Department of Civil Engineering			7
graupner	Graupner			7
pony rides	Pony Rides			7
veterans memorial auditorium	Veterans Memorial Auditorium			7
综合实验楼	综合实验楼			7
палкино	Палкино			7
werkstattladen	Werkstattladen			7
snyder school (historical)	Snyder School (historical)			7
хокейная коробка	Хокейная коробка			7
稲毛パークハウス	稲毛パークハウス			7
apostolic christian cemetery	Apostolic Christian Cemetery			7
4х4	4х4			7
цветочный базар	Цветочный базар			7
varteks	Varteks			7
brutus	Brutus			7
theodore roosevelt elementary school	Theodore Roosevelt Elementary School			7
balti house	Balti House			7
grounded	Grounded			7
kinderreich	Kinderreich			7
salädchen	Salädchen			7
maison des sociétés	Maison des Sociétés			7
солнечная долина	Солнечная долина			7
licorera	Licorera			7
suppenbar	Suppenbar			7
église saint-arbogast	Église Saint-Arbogast			7
ニューデイズ	ニューデイズ			7
de grendel	De Grendel			7
eme	Eme			7
emm	EMM			7
조한의원 (jo oriental medicine clinic)	조한의원 (Jo Oriental Medicine Clinic)			7
plaza de san miguel	Plaza de San Miguel			7
baja	Baja			7
al-muhajirin	Al-Muhajirin			7
шалаш	Шалаш			7
hammerwirt	Hammerwirt			7
cross creek	Cross Creek			7
the pro shop	The Pro Shop			7
autotalli	Autotalli			7
aux quatre saisons	Aux Quatre Saisons			7
gereja kristus raja	Gereja Kristus Raja			7
salle jeanne d'arc	Salle Jeanne d'Arc			7
polikiroldegia	Polikiroldegia			7
bloomfield elementary school	Bloomfield Elementary School			7
club huracán	Club Huracán			7
hutchinson school (historical)	Hutchinson School (historical)			7
& other stories	& Other Stories			7
crown & sceptre	Crown & Sceptre			7
laufbrunnen	Laufbrunnen			7
foyer soleil	Foyer Soleil			7
saint clare church	Saint Clare Church			7
華泰銀行	華泰銀行			7
смачна хата	Смачна хата			7
hotel aeropuerto	Hotel Aeropuerto			7
adair park	Adair Park			7
university bookshop	University Bookshop			7
inoa	Inoa			7
luges d'été	luges d'été			7
herriko etxea	Herriko Etxea			7
đại học sư phạm hà nội	Đại học Sư phạm Hà Nội			7
currituck estuarine sanctuary	Currituck Estuarine Sanctuary			7
schneckenhebewerk	Schneckenhebewerk			7
løkeberg	Løkeberg			7
église saint-orens	Église Saint-Orens			7
lycée léonard de vinci	Lycée Léonard de Vinci			7
ioc filling station	IOC Filling Station			7
barrows	Barrows			7
hotel bologna	Hotel Bologna			7
seniorentreff	Seniorentreff			7
slocum cemetery	Slocum Cemetery			7
santé	Santé			7
u pump it	U Pump It			7
pamplemousse	Pamplemousse			7
igreja matriz são sebastião	Igreja Matriz São Sebastião			7
matthäus-kirche	Matthäus-Kirche			7
tana	TANA			7
市立青葉小学校	市立青葉小学校			7
千葉トヨタ	千葉トヨタ			7
deutscher soldatenfriedhof	Deutscher Soldatenfriedhof			7
city kebap haus	City Kebap Haus			7
射箭場	射箭場			7
seneca	Seneca			7
great woods conservation area	Great Woods Conservation Area			7
église saint-guénolé	Église Saint-Guénolé			7
sporthalle süd	Sporthalle Süd			7
floréal	Floréal			7
chimney park	Chimney Park			7
pod zegarem	Pod Zegarem			7
speelveld	Speelveld			7
long tall sally	Long Tall Sally			7
franz schubert	Franz Schubert			7
beech creek church	Beech Creek Church			7
fontana del tritone	Fontana del Tritone			7
colegio santísima trinidad	Colegio Santísima Trinidad			7
grand view hotel	Grand View Hotel			7
ricci	Ricci			7
곡성경찰서 (gokseong police station)	곡성경찰서 (Gokseong Police Station)			7
quigley park	Quigley Park			7
mahnmal 1. und 2. weltkrieg	Mahnmal 1. und 2. Weltkrieg			7
parque de la ciudad	Parque de la Ciudad			7
vredegerecht	Vredegerecht			7
hauber	Hauber			7
khu chung cư vạn mỹ	Khu chung cư Vạn Mỹ			7
seelust	Seelust			7
carmel high school	Carmel High School			7
willow spring church	Willow Spring Church			7
mj	MJ			7
mz	MZ			7
la cartuja	La Cartuja			7
the pod	The Pod			7
earl du petit bonheur	EARL du Petit Bonheur			7
baywa agrar	BayWa Agrar			7
spring valley post office	Spring Valley Post Office			7
sparkasse duderstadt	Sparkasse Duderstadt			7
диамед	Диамед			7
swamp school (historical)	Swamp School (historical)			7
white lady	White Lady			7
івану франку	Івану Франку			7
ხინკლის სახლი (khinklis sakhli)	ხინკლის სახლი (Khinklis Sakhli)			7
белоруснефть №38	Белоруснефть №38			7
masjid nurul amal	Masjid Nurul Amal			7
탑마트 (tap mart)	탑마트 (Tap Mart)			7
аксай	Аксай			7
la biblioteca	La Biblioteca			7
english garden	English Garden			7
investbank	Investbank			7
ωδείο	Ωδείο			7
سيدي أحمد	سيدي أحمد			7
общество слепых	Общество слепых			7
new life christian fellowship church	New Life Christian Fellowship Church			7
tea shop 168	Tea Shop 168			7
cedar valley condominiums	Cedar Valley Condominiums			7
saut en longueur	Saut en Longueur			7
steingrube	Steingrube			7
the coliseum	The Coliseum			7
convocation hall	Convocation Hall			7
truckdiesel	Truckdiesel			7
kaufmännische schule	Kaufmännische Schule			7
川崎幼稚園	川崎幼稚園			7
소망의원 (somang clinic)	소망의원 (Somang Clinic)			7
colonial gardens	Colonial Gardens			7
skov	skov			7
doktorhaus	Doktorhaus			7
pompownia	Pompownia			7
5-й элемент	5-й элемент			7
il timone	Il Timone			7
bäckerei anders	Bäckerei Anders			7
nr. 5	Nr. 5			7
bishop's arms	Bishop's Arms			7
kościół pw. najświętszej maryi panny częstochowskiej	Kościół pw. Najświętszej Maryi Panny Częstochowskiej			7
oak tree	Oak Tree			7
hamlin park	Hamlin Park			7
elkhorn school	Elkhorn School			7
ترمینال مسافربری	ترمینال مسافربری			7
le prestige	Le Prestige			7
주공아파트	주공아파트			7
computer city	Computer City			7
south park baptist church	South Park Baptist Church			7
huma island resort & spa	Huma Island Resort & Spa			7
hôtel du moulin	Hôtel du Moulin			7
jadranská zmrzlina	Jadranská zmrzlina			7
sklep obuwniczy	Sklep obuwniczy			7
bloc p1	Bloc P1			7
ford autohaus	Ford Autohaus			7
manor inn	Manor Inn			7
rtl	RTL			7
basketbol alanı	Basketbol Alanı			7
needful things	Needful Things			7
čz, a.s.	ČZ, a.s.			7
old bethlehem cemetery	Old Bethlehem Cemetery			7
fuller brook park	Fuller Brook Park			7
neustadt	Neustadt			7
tanit	Tanit			7
happy china	Happy China			7
nürnberger versicherung	Nürnberger Versicherung			7
лісгосп	Лісгосп			7
greenlife	GreenLife			7
upper field	Upper Field			7
gates school	Gates School			7
kuhalm	Kuhalm			7
stilecht	Stilecht			7
rechen	Rechen			7
church of the savior	Church of the Savior			7
école élémentaire antoine de saint-exupéry	École élémentaire Antoine de Saint-Exupéry			7
baseball diamonds	Baseball Diamonds			7
whitmore cemetery	Whitmore Cemetery			7
lillholmen	Lillholmen			7
электролюкс	Электролюкс			7
monumento all'emigrante	Monumento all'Emigrante			7
марио	Марио			7
mercado publico	Mercado Publico			7
gemeinderaum	Gemeinderaum			7
trenton elementary school	Trenton Elementary School			7
south union cemetery	South Union Cemetery			7
napolitana	Napolitana			7
feldsteinkirche	Feldsteinkirche			7
манас	Манас			7
peace corps	Peace Corps			7
bryan mine	Bryan Mine			7
alpha cemetery	Alpha Cemetery			7
woolpack inn	Woolpack Inn			7
country waffles	Country Waffles			7
광명농협 (gwangmyeong nonghyup)	광명농협 (Gwangmyeong Nonghyup)			7
paradise missionary baptist church	Paradise Missionary Baptist Church			7
통영횟집 (tongyeong fish restaurant)	통영횟집 (Tongyeong Fish Restaurant)			7
bjurfors	Bjurfors			7
baltimore cemetery	Baltimore Cemetery			7
igreja pentecostal deus é amor	Igreja Pentecostal Deus é Amor			7
air canada	Air Canada			7
st anne	St Anne			7
friendly baptist church	Friendly Baptist Church			7
cold spring school (historical)	Cold Spring School (historical)			7
naamloos hofje	Naamloos hofje			7
