name_lower	name	canonical	known_chain	count
rodney place	Rodney Place			5
la librairie	La Librairie			5
kuranda forest reserve	Kuranda Forest Reserve			5
hostal santa cruz	Hostal Santa Cruz			5
locale	Locale			5
swenson's	Swenson's			5
abbatiale sainte-croix	Abbatiale Sainte-Croix			5
есипово	Есипово			5
сніжинка	Сніжинка			5
cesmac	CESMAC			5
old pump house	Old Pump House			5
small house	Small house			5
clinique notre-dame	Clinique Notre-Dame			5
田徑場	田徑場			5
d più discount	D Più Discount			5
осиновец	Осиновец			5
посольство казахстана	Посольство Казахстана			5
extra time	Extra Time			5
wohngruppe - ptr bischoff	Wohngruppe - PTR Bischoff			5
otis	OTIS			5
белоруснефть №5	Белоруснефть №5			5
bäckerei nestel	Bäckerei Nestel			5
portswood central apartments	Portswood Central Apartments			5
comandancia	Comandancia			5
pupa	Pupa			5
преміум	Преміум			5
plaza menor	Plaza Menor			5
île de france	Île de France			5
боғча	Боғча			5
faculté de médecine et de pharmacie	Faculté de Médecine et de Pharmacie			5
potraviny večierka	Potraviny Večierka			5
bangor savings bank	Bangor Savings Bank			5
imbiss-stube	Imbiss-Stube			5
compustore:	compustore:			5
별미횟집 (byeolmi fish restaurant)	별미횟집 (Byeolmi Fish Restaurant)			5
coalfields	Coalfields			5
центр микрохирургии глаза	Центр микрохирургии глаза			5
egerton arms	Egerton Arms			5
えこひいき	えこひいき			5
maglalambay elementary school	Maglalambay Elementary School			5
blue state coffee	Blue State Coffee			5
бобровка	Бобровка			5
victoria bowling club	Victoria Bowling Club			5
ulmart outpost	Ulmart Outpost			5
kapuzinerhof	Kapuzinerhof			5
falaise park	Falaise Park			5
future school	Future School			5
bamboo cafe	Bamboo Cafe			5
лучицы	Лучицы			5
le tennessee	Le Tennessee			5
waverly school	Waverly School			5
nk	NK			5
如家酒店	如家酒店			5
manning park	Manning Park			5
emissions testing garage	Emissions Testing Garage			5
kikuya	KIKUYA			5
watkins park	Watkins Park			5
calhoun hall	Calhoun Hall			5
marjo wiyono	Marjo Wiyono			5
perico	Perico			5
old mount zion church	Old Mount Zion Church			5
trófea grill	Trófea Grill			5
bäckerei ried	Bäckerei Ried			5
katastrophenschutzzentrum	Katastrophenschutzzentrum			5
butano	Butano			5
saint helens catholic church	Saint Helens Catholic Church			5
hypo group	Hypo Group			5
le pontet	Le Pontet			5
galeria de arte	Galeria de Arte			5
leko	Leko			5
тц вега	ТЦ Вега			5
ленинский участок филиала «южные электросети»	Ленинский участок филиала «Южные электросети»			5
miejsce pamięci	Miejsce pamięci			5
freischütz	Freischütz			5
bryn	Bryn			5
hotel monalisa	Hotel Monalisa			5
каплица	Каплица			5
papiertiger	Papiertiger			5
第二人民医院	第二人民医院			5
orthopädische gemeinschaftspraxis	Orthopädische Gemeinschaftspraxis			5
abby's pizza	Abby's Pizza			5
dinkel	Dinkel			5
dormez-vous?	Dormez-vous?			5
школа 26	Школа 26			5
арба	Арба			5
bagni roma	Bagni Roma			5
pastrmski ribnjak	Pastrmski ribnjak			5
winnipeg technical college	Winnipeg Technical College			5
faculty quarters	Faculty Quarters			5
houston middle school	Houston Middle School			5
le recif	Le Recif			5
slastičarna	Slastičarna			5
белорусский базар	Белорусский базар			5
chiesa di san bartolo	Chiesa di San Bartolo			5
le cedre	Le Cedre			5
gare routière de montravel	Gare Routière de Montravel			5
cenpalab	CENPALAB			5
mode vögele	Mode Vögele			5
parroquia de santa maría magdalena	Parroquia de Santa María Magdalena			5
hapoalim	Hapoalim			5
st.andreas	St.Andreas			5
international park	International Park			5
racing club	Racing Club			5
rafaela suarez	Rafaela Suarez			5
townsend	Townsend			5
bancamía	Bancamía			5
sand-tagebau	Sand-Tagebau			5
larrañaga	Larrañaga			5
médiathéque	Médiathéque			5
"école maternelle ""les petits maripas 2"""	"École Maternelle ""Les petits Maripas 2"""			5
walters school (historical)	Walters School (historical)			5
przedszkole samorządowe nr 3	Przedszkole Samorządowe nr 3			5
chez pat	Chez Pat			5
станция обезжелезивания	Станция обезжелезивания			5
chausson	Chausson			5
アマノ	アマノ			5
мсүт	МСҮТ			5
lindley hall	Lindley Hall			5
clark church	Clark Church			5
св. недела	Св. Недела			5
grillhytten	Grillhytten			5
vieux clocher	Vieux Clocher			5
il halk kütüphanesi	İl Halk Kütüphanesi			5
hotel olimpic	Hotel Olimpic			5
nº 1	Nº 1			5
temple judea	Temple Judea			5
victory tabernacle	Victory Tabernacle			5
ugolini petroli	Ugolini Petroli			5
новостройки	Новостройки			5
ljetno kino	Ljetno kino			5
expedition	Expedition			5
crestwood middle school	Crestwood Middle School			5
blue grass cemetery	Blue Grass Cemetery			5
sardoba	Sardoba			5
kindergym	Kindergym			5
del valle	Del Valle			5
chicken republic	Chicken Republic			5
risi	Risi			5
hospital monte sinai	Hospital Monte Sinai			5
соцстрах	Соцстрах			5
hotel cavour	Hotel Cavour			5
lautenbach	Lautenbach			5
bristol hotel	Bristol Hotel			5
sand creek elementary school	Sand Creek Elementary School			5
christ our savior lutheran church	Christ Our Savior Lutheran Church			5
pemberley	Pemberley			5
colégio nossa senhora das graças	Colégio Nossa Senhora das Graças			5
кайрат	Кайрат			5
floyd county courthouse	Floyd County Courthouse			5
aurinko	Aurinko			5
bl. 51a	Bl. 51A			5
gina gino	Gina Gino			5
assembléia legislativa	Assembléia Legislativa			5
top nosh	Top Nosh			5
palazzo gallo	Palazzo Gallo			5
pension edelweiss	Pension Edelweiss			5
доска почета	Доска почета			5
kino centrum	Kino Centrum			5
長安寺	長安寺			5
мгуту	МГУТУ			5
flint village	Flint Village			5
u slona	U Slona			5
rosso di sera	Rosso di Sera			5
frescuore	Frescuore			5
boutique traditional	Boutique Traditional			5
pension waldesruh	Pension Waldesruh			5
hair we go	Hair We Go			5
gemeindearzt	Gemeindearzt			5
шиномонтаж 24	Шиномонтаж 24			5
hiper asia	Hiper Asia			5
etetés, só	Etetés, só			5
salon mody	Salon Mody			5
restaurant freihof	Restaurant Freihof			5
lavazh makinash	Lavazh Makinash			5
burgwiese	Burgwiese			5
квинт-маркет	Квинт-Маркет			5
colony cemetery	Colony Cemetery			5
696	696			5
hospital nossa senhora aparecida	Hospital Nossa Senhora Aparecida			5
royal academy	Royal Academy			5
bamboo restaurant	Bamboo Restaurant			5
esc. el socorro	Esc. El Socorro			5
17/1	17/1			5
новоураинка	Новоураинка			5
동산병원 (dongsan hospital)	동산병원 (Dongsan Hospital)			5
le galilée	Le Galilée			5
палац дитячої та юнацької творчості	Палац дитячої та юнацької творчості			5
snowflake mine	Snowflake Mine			5
ibu pejabat polis kontinjen johor	Ibu Pejabat Polis Kontinjen Johor			5
trabiet dessus	Trabiet Dessus			5
willis	Willis			5
zanatski centar	Zanatski centar			5
brewster house	Brewster House			5
springhill	Springhill			5
schiessanlage 300m	Schiessanlage 300m			5
kressner	Kressner			5
วัดป่าตึง	วัดป่าตึง			5
campground office	Campground Office			5
bar corallo	Bar Corallo			5
bonifacio elementary school	Bonifacio Elementary School			5
l'epoque	L'Epoque			5
centro operativo comunale	Centro Operativo Comunale			5
cng جایگاه بنزین و	CNG جایگاه بنزین و			5
taj mahal restaurant	Taj Mahal Restaurant			5
к82	К82			5
hebammenpraxis	Hebammenpraxis			5
mullens cemetery	Mullens Cemetery			5
stayer	Stayer			5
u zastávky	U zastávky			5
centro de salud mental	Centro de Salud Mental			5
artykuły chemiczne	Artykuły chemiczne			5
beaver	Beaver			5
ephad	EPHAD			5
colliers international	Colliers International			5
池上飯包	池上飯包			5
harry a. merlo state recreational area	Harry A. Merlo State Recreational Area			5
отдел полиции № 3	Отдел полиции № 3			5
синнабон	Синнабон			5
chez françois	Chez François			5
arcadia police department	Arcadia Police Department			5
aux morts ww	Aux Morts WW			5
pfeffer & salz	Pfeffer & Salz			5
pitcher and piano	Pitcher and Piano			5
felicity	Felicity			5
home burger bar	Home Burger Bar			5
via rail	Via Rail			5
st aidan's church	St Aidan's Church			5
тк деловые линии	ТК Деловые линии			5
дядьково	Дядьково			5
hotel mahkota	Hotel Mahkota			5
mushola nurul islam	Mushola Nurul Islam			5
us bank building	US Bank Building			5
dawson post office	Dawson Post Office			5
stag	Stag			5
森郵便局	森郵便局			5
wenonah elementary school	Wenonah Elementary School			5
újságárus	Újságárus			5
haiku	Haiku			5
hainmühle	Hainmühle			5
u marty	U Marty			5
вареничная №1	Вареничная №1			5
canton restaurant	Canton Restaurant			5
stock center	Stock Center			5
centro médico municipal	Centro Médico Municipal			5
忠孝派出所	忠孝派出所			5
extrawurst	Extrawurst			5
frederick cemetery	Frederick Cemetery			5
春日郵便局	春日郵便局			5
comando x autogruppo ei	Comando X Autogruppo EI			5
st. benedict catholic church	St. Benedict Catholic Church			5
las murallas	Las Murallas			5
市立桜小学校	市立桜小学校			5
east street park	East Street Park			5
hancocks	Hancocks			5
esc. la pedregosa	Esc. La Pedregosa			5
gasthof zur eiche	Gasthof zur Eiche			5
luigi's pizzeria	Luigi's Pizzeria			5
bar da praia	Bar da Praia			5
kapalı yüzme havuzu	Kapalı Yüzme Havuzu			5
kellogg middle school	Kellogg Middle School			5
the fryery	The Fryery			5
haus 59	Haus 59			5
haus 57	Haus 57			5
haus 56	Haus 56			5
hotel mutiara	Hotel Mutiara			5
teatro circo	Teatro Circo			5
mountain mall	Mountain Mall			5
avatar	Avatar			5
la patria	La Patria			5
flying n ranch airport	Flying N Ranch Airport			5
madone	Madone			5
pheasant inn	Pheasant Inn			5
casa rua paulista	Casa Rua Paulista			5
monte calvario	Monte Calvario			5
clifford cemetery	Clifford Cemetery			5
hotel el dorado	Hotel El Dorado			5
эллипс банк	Эллипс банк			5
nordheim	Nordheim			5
columbia center	Columbia Center			5
dynabyte	Dynabyte			5
市立高島小学校	市立高島小学校			5
швейна фабрика	Швейна фабрика			5
rainbow montessori school	Rainbow Montessori School			5
katholische kindertagesstätte st. josef	Katholische Kindertagesstätte St. Josef			5
grace christian church	Grace Christian Church			5
школа № 106	Школа № 106			5
santa fe high school	Santa Fe High School			5
белоруснефть №15	Белоруснефть №15			5
usal	Usal			5
gandhi statue	Gandhi Statue			5
saint lukes chapel	Saint Lukes Chapel			5
swanson cemetery	Swanson Cemetery			5
merkurius	Merkurius			5
명성마트 (myeongseong mart)	명성마트 (Myeongseong Mart)			5
the hope and anchor	The Hope and Anchor			5
off broadway shoes	Off Broadway Shoes			5
ангор	Ангор			5
fisken	Fisken			5
ma trinidad martinez ya�ez	Ma Trinidad Martinez Ya�ez			5
köhl	Köhl			5
les jardins de vitalis	Les Jardins de Vitalis			5
경산축협 (gyeongsan national livestock cooperative federation)	경산축협 (Gyeongsan National Livestock Cooperative Federation)			5
johnsons chapel	Johnsons Chapel			5
parque empresarial	Parque Empresarial			5
sport duwe	Sport Duwe			5
серебряное копытце	Серебряное копытце			5
colegio naciones unidas	Colegio Naciones Unidas			5
鐘庵	鐘庵			5
thurmond chatham gameland	Thurmond Chatham Gameland			5
the cosmetics company store	The Cosmetics Company Store			5
gartenwirtschaft	Gartenwirtschaft			5
대영마트 (daeyeong mart)	대영마트 (Daeyeong Mart)			5
george richards	George Richards			5
zaldunbidea	Zaldunbidea			5
wohn-oase-simmering...wos!	Wohn-Oase-Simmering...WOS!			5
藝術館	藝術館			5
trafohalle	Trafohalle			5
offiziersheim	Offiziersheim			5
cesi	CESI			5
森林木屋	森林木屋			5
porter chapel	Porter Chapel			5
grand pizza	Grand Pizza			5
usda service center	USDA Service Center			5
haus am rhein	Haus am Rhein			5
красный хутор	Красный Хутор			5
gasthaus zum goldenen hirschen	Gasthaus zum goldenen Hirschen			5
bureau of meteorology	Bureau of Meteorology			5
новая вёска	Новая Вёска			5
artrip cemetery	Artrip Cemetery			5
5ásec	5áSec			5
super cleaners	Super Cleaners			5
kingston church	Kingston Church			5
۱۳	۱۳			5
۱۲	۱۲			5
۱۵	۱۵			5
۱۷	۱۷			5
۱۶	۱۶			5
۱۹	۱۹			5
۱۸	۱۸			5
ош „свети сава“	ОШ „Свети Сава“			5
shady oak park	Shady Oak Park			5
nah kauf	Nah Kauf			5
sonax	Sonax			5
le petit baigneur	Le Petit Baigneur			5
emirate alluminium profile	Emirate Alluminium Profile			5
salle jean jaurès	Salle Jean Jaurès			5
skat	SKAT			5
bleistahl	Bleistahl			5
온양농협 (onyang nonghyup)	온양농협 (Onyang Nonghyup)			5
洗心保育園	洗心保育園			5
escola superior de educação	Escola Superior de Educação			5
amen banque	Amen Banque			5
ito yokado	Ito Yokado			5
nem	Nem			5
nex	NEX			5
peniel baptist church	Peniel Baptist Church			5
brunswick square	Brunswick Square			5
villages	villages			5
auto fit	Auto Fit			5
campagna	Campagna			5
нафаня	Нафаня			5
козацька хата	Козацька хата			5
sternhaus	Sternhaus			5
flaming grill	Flaming Grill			5
manuel's	Manuel's			5
观礼台	观礼台			5
пароход	Пароход			5
véolia eau	Véolia Eau			5
남산초등학교 (namsan elementary school)	남산초등학교 (Namsan Elementary School)			5
école maternelle le parc	École maternelle le Parc			5
spiga d'oro	Spiga d'Oro			5
fonte nova	Fonte Nova			5
saint timothy catholic church	Saint Timothy Catholic Church			5
bvva	Bvva			5
fournos	Fournos			5
мясна лавка	Мясна лавка			5
barnies	Barnies			5
wtd 52	WTD 52			5
buirski plein	Buirski Plein			5
bl. p33	Bl. P33			5
pondasi rumah	PONDASI RUMAH			5
чёрная	Чёрная			5
liget	Liget			5
dia supermercados	Dia Supermercados			5
't klooster	't Klooster			5
จุดตรวจผ่านแดน	จุดตรวจผ่านแดน			5
wapiti	Wapiti			5
gloria palace royal & spa	Gloria Palace Royal & Spa			5
морская звезда	Морская звезда			5
cbt guesthouse	CBT Guesthouse			5
vignoble du domaine de vaurenard	Vignoble du domaine de Vaurenard			5
bootsvermietung	Bootsvermietung			5
шевченка	Шевченка			5
berton	Berton			5
prairie creek park	Prairie Creek Park			5
autohaus gottstein	Autohaus Gottstein			5
palais de la culture	Palais de la Culture			5
erdbau thalheim gmbh	Erdbau Thalheim GmbH			5
מגן דוד אדום	מגן דוד אדום			5
πλατεία δαβάκη	Πλατεία Δαβάκη			5
stiftsgärtnerei	Stiftsgärtnerei			5
the quarter	The Quarter			5
riverton elementary school	Riverton Elementary School			5
római katonai tábor d-i kapuja	római katonai tábor D-i kapuja			5
boca doce	Boca Doce			5
st peter & st paul's church	St Peter & St Paul's Church			5
mandaloun	Mandaloun			5
orocash	Orocash			5
вечерняя школа №9	Вечерняя школа №9			5
cherry hill	Cherry Hill			5
старостино	Старостино			5
tap house	Tap House			5
dopolavoro ferroviario	Dopolavoro Ferroviario			5
the shoe box	The Shoe Box			5
connaught house	Connaught House			5
rudd cemetery	Rudd Cemetery			5
statistisches bundesamt, zweigstelle bonn	Statistisches Bundesamt, Zweigstelle Bonn			5
clark chapel	Clark Chapel			5
mall arauco maipú	Mall Arauco Maipú			5
wallis cemetery	Wallis Cemetery			5
institut universitaire de formation des maîtres	Institut Universitaire de Formation des Maîtres			5
palmetto school	Palmetto School			5
la rouge	La Rouge			5
chat botté	Chat Botté			5
canardière	Canardière			5
unitransfer	Unitransfer			5
podernuovo	Podernuovo			5
luv & lee	Luv & Lee			5
reggie's	Reggie's			5
mcclures	McClures			5
dakota apartments	Dakota Apartments			5
seewald	Seewald			5
unser norden landbäckerei	Unser Norden Landbäckerei			5
höhenblick	Höhenblick			5
nordic park	Nordic Park			5
mother goose	Mother Goose			5
the bike station	The Bike Station			5
salmoiraghi e viganò	Salmoiraghi e Viganò			5
либертас	Либертас			5
biskopsgården	Biskopsgården			5
happy hollow park	Happy Hollow Park			5
medi max	Medi Max			5
des petits hauts	Des Petits Hauts			5
aleksa	Aleksa			5
united states district court	United States District Court			5
spacca napoli	Spacca Napoli			5
kirama primary school	Kirama Primary School			5
faith temple assembly of god church	Faith Temple Assembly of God Church			5
старое мусульманское кладбище	Старое мусульманское кладбище			5
аксу	Аксу			5
eden mobility	Eden Mobility			5
casello del dazio	Casello del Dazio			5
saint lawrence roman catholic church	Saint Lawrence Roman Catholic Church			5
памятник александру невскому	Памятник Александру Невскому			5
тк энергия	ТК Энергия			5
tire factory	Tire Factory			5
kath. kindergarten st. georg	Kath. Kindergarten St. Georg			5
tangier	Tangier			5
capilla de san pedro	Capilla de San Pedro			5
soria	Soria			5
средняя школа № 28	Средняя школа № 28			5
dooleys	Dooleys			5
arkadelphia church	Arkadelphia Church			5
la madelaine	La Madelaine			5
carré militaire	Carré militaire			5
bäckerei krätzer	Bäckerei Krätzer			5
premier mine	Premier Mine			5
kakap	Kakap			5
nsg lieth	NSG Lieth			5
globus restaurant	Globus Restaurant			5
дальторгсервис	Дальторгсервис			5
홍천축협 (hongcheon national livestock cooperative federation)	홍천축협 (Hongcheon National Livestock Cooperative Federation)			5
la jara	La Jara			5
landartea	Landartea			5
sankey valley park	Sankey Valley Park			5
st edmund's church	St Edmund's Church			5
中島保育所	中島保育所			5
۱۴	۱۴			5
پاساژ ملت	پاساژ ملت			5
la croix	La Croix			5
solaranlage	Solaranlage			5
سفارة الولايات المتحدة الأمريكية	سفارة الولايات المتحدة الأمريكية			5
randolph school (historical)	Randolph School (historical)			5
церковь митрофана, епископа воронежского	Церковь Митрофана, епископа Воронежского			5
kita storchennest	Kita Storchennest			5
musée national	Musée National			5
igreja nossa senhora de guadalupe	Igreja Nossa Senhora de Guadalupe			5
planet fashion	Planet Fashion			5
extreme digital	Extreme Digital			5
enga	Enga			5
aadl	AADL			5
clarks creek church	Clarks Creek Church			5
jolly rogers	Jolly Rogers			5
verdichterstation	Verdichterstation			5
mercado principal	Mercado Principal			5
yburg	Yburg			5
la margarita	La Margarita			5
citrus park	Citrus Park			5
tisdale cemetery	Tisdale Cemetery			5
roxy's	Roxy's			5
marum	Marum			5
зимовье	Зимовье			5
harris high school	Harris High School			5
3q脆皮雞排	3Q脆皮雞排			5
防災センター	防災センター			5
big red	Big Red			5
liberty swing	Liberty Swing			5
école fondamentale libre du saint-sépulcre	École fondamentale libre du Saint-Sépulcre			5
coop megastore	Coop Megastore			5
reyna	Reyna			5
russischer hof	Russischer Hof			5
werk ii	Werk II			5
girls locker room	Girls Locker Room			5
prison cemetery	Prison Cemetery			5
balai dusun	Balai Dusun			5
kuse	Kuse			5
kuss	Kuss			5
cinemacity	CinemaCity			5
capitol plaza	Capitol Plaza			5
rebillon	Rebillon			5
lastovka	Lastovka			5
allen african methodist episcopal church	Allen African Methodist Episcopal Church			5
teren sportowy	Teren sportowy			5
huisartsenpraktijk	Huisartsenpraktijk			5
burns house	Burns House			5
patron	Patron			5
la canoa	La Canoa			5
plural	Plural			5
rsi sultan hadlirin	RSI Sultan Hadlirin			5
padaria brasil	Padaria Brasil			5
cornerstone academy	Cornerstone Academy			5
pilliyar kovil	Pilliyar Kovil			5
klinik roseneck	Klinik Roseneck			5
ドラッグセガミ	ドラッグセガミ			5
casa molina	Casa Molina			5
service des mines	Service des mines			5
mongolian hot pot	Mongolian Hot Pot			5
cottle cemetery	Cottle Cemetery			5
de wit	De Wit			5
hotel wiesenhof	Hotel Wiesenhof			5
dodge hall	Dodge Hall			5
территория детского сада	Территория детского сада			5
whitman school	Whitman School			5
miller chapel cemetery	Miller Chapel Cemetery			5
coleman high school	Coleman High School			5
한국은행 (korea bank)	한국은행 (Korea Bank)			5
jkr daerah johor bahru	JKR Daerah Johor Bahru			5
sarjono	Sarjono			5
fritz cemetery	Fritz Cemetery			5
hochberg	Hochberg			5
lahan kebun	lahan kebun			5
mandale park	Mandale Park			5
хомяково	Хомяково			5
bath cemetery	Bath Cemetery			5
wagner hall	Wagner Hall			5
my choice	My Choice			5
alouette	Alouette			5
11000	11000			5
花	花			5
best cemetery	Best Cemetery			5
la antorcha	La Antorcha			5
il negozietto	Il negozietto			5
zoff	Zoff			5
bonpoint	Bonpoint			5
oriental bank	Oriental Bank			5
scrambler	Scrambler			5
sportzentrum nord	Sportzentrum Nord			5
the mango tree	The Mango Tree			5
ribot	Ribot			5
касса взаимопомощи	Касса взаимопомощи			5
l'étudiant	L'étudiant			5
café de la terrasse	Café de la Terrasse			5
schule der stadt wien	Schule der Stadt Wien			5
powell brook wildlife management area	Powell Brook Wildlife Management Area			5
بوستان پامچال	بوستان پامچال			5
tornacsarnok	Tornacsarnok			5
vatan computer	Vatan Computer			5
ollies	Ollies			5
kiosk z gazetami	Kiosk z gazetami			5
32号楼	32号楼			5
sv. ondřej	Sv. Ondřej			5
premiere bank	Premiere Bank			5
congregational chapel	Congregational Chapel			5
купеческий дом	Купеческий дом			5
gasthaus zum goldenen löwen	Gasthaus zum Goldenen Löwen			5
colegio san juan	Colegio San Juan			5
panda wok	Panda Wok			5
rensselaer polytechnic institute	Rensselaer Polytechnic Institute			5
ягодки	Ягодки			5
pet club	Pet Club			5
perla nera	Perla Nera			5
скамья примирения	Скамья примирения			5
école primaire jules guesde	École primaire Jules Guesde			5
nantucket	Nantucket			5
тц космос	ТЦ Космос			5
hotel internazionale	Hotel Internazionale			5
village restaurant	Village Restaurant			5
sherman church	Sherman Church			5
gci	GCI			5
church (ruins)	Church (ruins)			5
державна нотаріальна контора	Державна нотаріальна контора			5
vineta	Vineta			5
renault service	Renault Service			5
harzheim	Harzheim			5
wieshof	Wieshof			5
zweitausendeins	Zweitausendeins			5
βενέτη	Βενέτη			5
betreutes wohnen am neumarkt	Betreutes Wohnen am Neumarkt			5
zone résidentielle	Zone résidentielle			5
spiel-in	Spiel-In			5
charal	Charal			5
plaza de san roque	Plaza de San Roque			5
millville school	Millville School			5
les deux rives	Les Deux Rives			5
gale	Gale			5
camel rides	Camel Rides			5
golden pearl	Golden Pearl			5
orange blue	Orange Blue			5
nurses' quarters	Nurses' Quarters			5
generations	Generations			5
domherrenhof	Domherrenhof			5
liberty place	Liberty Place			5
san juan ermita	San Juan ermita			5
milchhaus	Milchhaus			5
chiesa san bartolomeo	Chiesa San Bartolomeo			5
grabenmühle	Grabenmühle			5
supermercado olimpica	Supermercado Olimpica			5
parque de las madres	Parque de las Madres			5
pet pantry	Pet Pantry			5
st. kosmas und damian	St. Kosmas und Damian			5
king's hotel	King's Hotel			5
nagico	Nagico			5
fountain garden	Fountain Garden			5
memoria caduti	Memoria caduti			5
петровский пассаж	Петровский пассаж			5
forêt domaniale d'orléans	Forêt Domaniale d'Orléans			5
аллерген	Аллерген			5
bouasavanh power	Bouasavanh Power			5
božské srdce páně	Božské srdce Páně			5
m26	M26			5
bac incroyables comestibles	Bac Incroyables Comestibles			5
中和國小	中和國小			5
budgen	Budgen			5
fusspflege	Fusspflege			5
lotus nails	Lotus Nails			5
admiral nelson	Admiral Nelson			5
the wedge	The Wedge			5
beachwear	Beachwear			5
bear's den	Bear's Den			5
vila santa bárbara	Vila Santa Bárbara			5
rosin	Rosin			5
criswell cemetery	Criswell Cemetery			5
rockhouse school	Rockhouse School			5
stang terrasse b/s	Stang Terrasse B/S			5
dom towarowy	Dom Towarowy			5
grădinița nr. 6	Grădinița nr. 6			5
sint-antonius	Sint-Antonius			5
nestle toll house	Nestle Toll House			5
friedhofskappelle	Friedhofskappelle			5
kierrätyskeskus	Kierrätyskeskus			5
de bijenkorf	De Bijenkorf			5
haldirams	Haldirams			5
terrapieno delle mura di ferrara	Terrapieno delle Mura di Ferrara			5
plaza carlos gardel	Plaza Carlos Gardel			5
orange fuel	Orange Fuel			5
madness	Madness			5
gordon chapel	Gordon Chapel			5
autonet	Autonet			5
the shoe department	The Shoe Department			5
smpn 1 torjun	SMPN 1 Torjun			5
заброшеный корпус	Заброшеный корпус			5
surêté urbaine	Surêté Urbaine			5
hitt cemetery	Hitt Cemetery			5
la vallee	La Vallee			5
blue line pizza	Blue Line Pizza			5
привольное	Привольное			5
skokie northshore sculpture park	Skokie Northshore Sculpture Park			5
kwazga	kwazga			5
nr. 1	Nr. 1			5
маленький принц	Маленький принц			5
тц славянский	ТЦ Славянский			5
marciano	Marciano			5
hammaren	Hammaren			5
امامزاده محمد	امامزاده محمد			5
recycle	ReCycle			5
viehofen	Viehofen			5
завод железобетонных конструкций	Завод железобетонных конструкций			5
park close	Park Close			5
ehemaliges bahnwärterhaus	ehemaliges Bahnwärterhaus			5
deeco	Deeco			5
grześ	Grześ			5
gb contact	GB Contact			5
sankt walburga	Sankt Walburga			5
danküchen	DanKüchen			5
universidad de valencia	Universidad de Valencia			5
eugène	Eugène			5
피닉스모텔 (pinikseu motel)	피닉스모텔 (Pinikseu Motel)			5
concepcion elementary school	Concepcion Elementary School			5
ferosor	Ferosor			5
italian christian church	Italian Christian Church			5
한일의원 (hanil clinic)	한일의원 (Hanil Clinic)			5
フットサル場	フットサル場			5
basin	Basin			5
outlet center	Outlet Center			5
harginaenea	Harginaenea			5
tsr recycling	TSR Recycling			5
中化	中化			5
eis cafe san marco	Eis Cafe San Marco			5
le laurier	Le Laurier			5
de gastronoom	De Gastronoom			5
el guanche	El Guanche			5
cged	CGED			5
oldham cemetery	Oldham Cemetery			5
poggiolo	Poggiolo			5
