name_lower	name	canonical	known_chain	count
санрайз	Санрайз			9
main terminal	Main Terminal			9
streaks ahead	Streaks Ahead			9
mix shop	Mix Shop			9
el club de la milanesa	El Club de la Milanesa			9
kitelepítési emlékmű	Kitelepítési emlékmű			9
eidgah	Eidgah			9
blk 12	Blk 12			9
blk 17	Blk 17			9
blk 14	Blk 14			9
hillcrest middle school	Hillcrest Middle School			9
wilson airport	Wilson Airport			9
dolce la hulpe brussels	Dolce La Hulpe Brussels			9
holly cottage	Holly Cottage			9
joupi	Joupi			9
waldsporthalle	Waldsporthalle			9
wendelinskapelle	Wendelinskapelle			9
флирт	Флирт			9
hotel embassy	Hotel Embassy			9
детское инфекционное отделение	Детское инфекционное отделение			9
mini mix	Mini Mix			9
miejskie centrum kultury	Miejskie Centrum Kultury			9
solaire	Solaire			9
tamarindo	Tamarindo			9
ремонт сотовых телефонов	Ремонт сотовых телефонов			9
friedrich-von-bodelschwingh-schule	Friedrich-von-Bodelschwingh-Schule			9
schwarze katz	Schwarze Katz			9
mesjid al-muhajirin	Mesjid Al-Muhajirin			9
bosque estatal de monte guilarte	Bosque Estatal de Monte Guilarte			9
семенково	Семенково			9
tudor rose	Tudor Rose			9
wink	Wink			9
wing	Wing			9
совхоз	Совхоз			9
auferstehungskapelle	Auferstehungskapelle			9
havas boldogasszony-templom	Havas Boldogasszony-templom			9
église abbatiale	Église abbatiale			9
panarotti's	Panarotti's			9
centro comercial garden	centro comercial Garden			9
școala generală nr. 8	Școala Generală Nr. 8			9
parker park	Parker Park			9
chrome	Chrome			9
a29	A29			9
jardins maraîchers	Jardins maraîchers			9
new salem church (historical)	New Salem Church (historical)			9
kairos	Kairos			9
pelouses arborées	Pelouses Arborées			9
falkenstein	Falkenstein			9
löplabbet	Löplabbet			9
mohren	Mohren			9
homann	Homann			9
stanton elementary school	Stanton Elementary School			9
marktschule	Marktschule			9
дон домат	Дон Домат			9
p&p	P&P			9
золота рибка	Золота рибка			9
haus der kinder	Haus der Kinder			9
770	770			9
dom farieb	Dom farieb			9
las rocas	Las Rocas			9
massy stores supermarket	Massy Stores Supermarket			9
san francisco javier	San Francisco Javier			9
colegio nuestra señora del pilar	Colegio Nuestra Señora del Pilar			9
bl. 22a	Bl. 22A			9
elkhorn church	Elkhorn Church			9
palmer wildlife management area	Palmer Wildlife Management Area			9
himno nacional	Himno Nacional			9
мономах	Мономах			9
berklee college of music	Berklee College of Music			9
gas bar	Gas Bar			9
new liberty baptist church	New Liberty Baptist Church			9
wolkswagen	Wolkswagen			9
la mie de pain	La Mie de Pain			9
la fromentine	La Fromentine			9
вьеткафе	ВьетКафе			9
белая гора	Белая Гора			9
halte	Halte			9
herren globus	Herren Globus			9
held	Held			9
gas plus	Gas Plus			9
złotnik	Złotnik			9
зюраткуль	Зюраткуль			9
skur	Skur			9
banco nación link	Banco Nación Link			9
primo piano	Primo Piano			9
tabika kemas	Tabika Kemas			9
angelica	Angelica			9
техносервис	Техносервис			9
altes gemeindehaus	Altes Gemeindehaus			9
bazarek	Bazarek			9
市立平野小学校	市立平野小学校			9
mundfein	Mundfein			9
quick palace	Quick Palace			9
정한의원 (jeong oriental medicine clinic)	정한의원 (Jeong Oriental Medicine Clinic)			9
schlittenberg	Schlittenberg			9
chemie	Chemie			9
злагода	Злагода			9
labels	Labels			9
oak creek cemetery	Oak Creek Cemetery			9
walki	Walki			9
theo's	Theo's			9
балапан	Балапан			9
the devonshire arms	The Devonshire Arms			9
perkins school	Perkins School			9
tommy mel's	Tommy Mel's			9
розовый слон	Розовый слон			9
america's best	America's Best			9
cielito lindo	Cielito Lindo			9
memorial building	Memorial Building			9
cali	Cali			9
christ memorial baptist church	Christ Memorial Baptist Church			9
commisariat de police	Commisariat de Police			9
dölger	Dölger			9
whitehouse cemetery	Whitehouse Cemetery			9
xavier hall	Xavier Hall			9
lote 8	Lote 8			9
collège pasteur	Collège Pasteur			9
saat kulesi	Saat Kulesi			9
hausler	Hausler			9
bake house	Bake House			9
liceul cu program sportiv	Liceul cu Program Sportiv			9
price hall	Price Hall			9
한빛치과의원 (hanbich dental clinic)	한빛치과의원 (Hanbich Dental Clinic)			9
albert-einstein-schule	Albert-Einstein-Schule			9
lindenhaus	Lindenhaus			9
mbm	MBM			9
ambassade du japon	Ambassade du Japon			9
eymundsson	Eymundsson			9
dimarsa	Dimarsa			9
n12	N12			9
easy shop	Easy Shop			9
southwest corridor park	Southwest Corridor Park			9
bluebird	Bluebird			9
洋麺屋五右衛門	洋麺屋五右衛門			9
школа № 47	Школа № 47			9
bistro am bahnhof	Bistro am Bahnhof			9
l'arcobaleno	L'Arcobaleno			9
ministerio de turismo	Ministerio de Turismo			9
v10	V10			9
institut	Institut			9
хозяйка	Хозяйка			9
szent imre herceg-templom	Szent Imre herceg-templom			9
casa carlos	Casa Carlos			9
klinik für psychiatrie und psychotherapie	Klinik für Psychiatrie und Psychotherapie			9
joshua doore	Joshua Doore			9
hayes	Hayes			9
temple shalom	Temple Shalom			9
wilcon depot	Wilcon Depot			9
quesada	Quesada			9
chaveiro	Chaveiro			9
jesuit residence	Jesuit Residence			9
dessange paris	Dessange Paris			9
centre d'intervention	Centre d'Intervention			9
magistrate's court	Magistrate's Court			9
kościół matki boskiej fatimskiej	Kościół Matki Boskiej Fatimskiej			9
renato	Renato			9
tentation	Tentation			9
strasser	Strasser			9
saint paul's catholic church	Saint Paul's Catholic Church			9
rock of ages baptist church	Rock of Ages Baptist Church			9
mil cerámicas	Mil Cerámicas			9
южное	Южное			9
anand	Anand			9
balaji	Balaji			9
alte kanzlei	Alte Kanzlei			9
універсал банк	Універсал Банк			9
ветлікарня	Ветлікарня			9
salón de actos	Salón de Actos			9
apoteka	Apoteka			9
у марины	У Марины			9
retail	retail			9
pasar bawah bangkinang	Pasar Bawah Bangkinang			9
meltemi	Meltemi			9
clintonpark	Clintonpark			9
snow hill school (historical)	Snow Hill School (historical)			9
bäckerei gerweck	Bäckerei Gerweck			9
belleview cemetery	Belleview Cemetery			9
филимоново	Филимоново			9
курган бессмертия	Курган Бессмертия			9
mom & me	Mom & Me			9
pelham lake park	Pelham Lake Park			9
golden garden	Golden Garden			9
chill	Chill			9
tranquilidade	Tranquilidade			9
блиндаж	Блиндаж			9
kai	Kai			9
szűz mária-kápolna	Szűz Mária-kápolna			9
downey cemetery	Downey Cemetery			9
taller de bicicletas	Taller de Bicicletas			9
unr	UNR			9
ridgelawn cemetery	Ridgelawn Cemetery			9
coal stage	Coal Stage			9
crum cemetery	Crum Cemetery			9
agroma	Agroma			9
aron	Aron			9
verwalterhaus	Verwalterhaus			9
johannes nepomuk	Johannes Nepomuk			9
bomberos municipales	Bomberos Municipales			9
payne school	Payne School			9
секонд-хэнд	Секонд-хэнд			9
il fiore	Il Fiore			9
metro petroleum	Metro Petroleum			9
keller williams	Keller Williams			9
champs sports	Champs Sports			9
veterans administration medical center	Veterans Administration Medical Center			9
winton cemetery	Winton Cemetery			9
fish and chip shop	Fish and Chip Shop			9
cheddars	Cheddars			9
navajo community college	Navajo Community College			9
онегин	Онегин			9
подсолнухи	Подсолнухи			9
träindustri	Träindustri			9
black jack	Black Jack			9
silverdale	Silverdale			9
regata	Regata			9
metro cash and carry	Metro Cash and Carry			9
u haul	U Haul			9
krebs	Krebs			9
restaurant zur post	Restaurant Zur Post			9
aafes	AAFES			9
woodhaven	Woodhaven			9
caixa agrícola	Caixa Agrícola			9
laufsteg	Laufsteg			9
gare routiere	Gare Routiere			9
școala nr. 1	Școala Nr. 1			9
нефтедобыча	нефтедобыча			9
girl guides	Girl Guides			9
mesjid nurul falah	Mesjid Nurul Falah			9
thế giới di động	Thế Giới Di Động			9
knüller	Knüller			9
etcetera	Etcetera			9
liberty bell	Liberty Bell			9
болница	Болница			9
кумир	Кумир			9
войсковая часть	Войсковая часть			9
jeffer steak	Jeffer Steak			9
marti	Marti			9
posto tigrão	Posto Tigrão			9
remparts	Remparts			9
tattersalls hotel	Tattersalls Hotel			9
le normandy	Le Normandy			9
gate gourmet	Gate Gourmet			9
autoservisas	Autoservisas			9
kościół świętego antoniego	Kościół świętego Antoniego			9
макс-м	Макс-М			9
la colonne	La Colonne			9
red river co-op	Red River Co-op			9
ephesus cemetery	Ephesus Cemetery			9
brewsters	Brewsters			9
tugu	Tugu			9
komvux	Komvux			9
توتال	توتال			9
hamlet	Hamlet			9
стриж	Стриж			9
juan gil preciado	Juan Gil Preciado			9
bobcat	Bobcat			9
the pound	The Pound			9
centre d'imagerie médicale	Centre d'Imagerie Médicale			9
城山幼稚園	城山幼稚園			9
kiné	Kiné			9
제일병원 (jeil hospital)	제일병원 (Jeil Hospital)			9
iglesia de santa elena	Iglesia de Santa Elena			9
daddy's	Daddy's			9
школа №134	Школа №134			9
школа №130	Школа №130			9
шк.	шк.			9
the old bakehouse	The Old Bakehouse			9
cd	CD			9
gambero rosso	Gambero Rosso			9
howell school (historical)	Howell School (historical)			9
masjid al-barkah	Masjid Al-Barkah			9
костёл	Костёл			9
sörkert	Sörkert			9
putman cemetery	Putman Cemetery			9
dan's	Dan's			9
bäckerei brade	Bäckerei Brade			9
leonhardskirche	Leonhardskirche			9
рыбинспекция	Рыбинспекция			9
saint john primary school	Saint John Primary School			9
via crucis	Via Crucis			9
la quinta inn and suites	La Quinta Inn and Suites			9
gi group	Gi Group			9
dairy mart	Dairy Mart			9
les salines	Les Salines			9
fishers	Fishers			9
coiffure du monde	Coiffure du Monde			9
bank permata	Bank Permata			9
ambassador baptist church	Ambassador Baptist Church			9
ergoline	Ergoline			9
nathan hale school	Nathan Hale School			9
junta de vecinos	Junta de Vecinos			9
nata	Nata			9
marché de bois	Marché de Bois			9
greyfriars	Greyfriars			9
воскресенский храм	Воскресенский храм			9
bruno vtc buguruni	Bruno VTC Buguruni			9
banco comercial	Banco Comercial			9
bancorpsouth	BancorpSouth			9
elektro-ladestation ee-tour allgäu	Elektro-Ladestation eE-Tour Allgäu			9
super fresh	Super Fresh			9
knaack	Knaack			9
bairro	Bairro			9
shipley's donuts	Shipley's Donuts			9
grifo repsol	Grifo Repsol			9
el corte chino	El Corte Chino			9
istituto tecnico industriale	Istituto Tecnico Industriale			9
webster hall	Webster Hall			9
wettpunkt	Wettpunkt			9
borges	Borges			9
complejo polideportivo	Complejo Polideportivo			9
zum alten forsthaus	Zum alten Forsthaus			9
taverna mythos	Taverna Mythos			9
fischbrötchen	Fischbrötchen			9
faith freewill baptist church	Faith Freewill Baptist Church			9
wellness	Wellness			9
florestamento de eucaliptus	Florestamento de Eucaliptus			9
bien-zenker	Bien-Zenker			9
le ponant	Le Ponant			9
penzeys spices	Penzeys Spices			9
internationaler bund	Internationaler Bund			9
saint peter's evangelical lutheran church	Saint Peter's Evangelical Lutheran Church			9
feira livre	Feira Livre			9
claudie pierlot	Claudie Pierlot			9
railway cottages	Railway Cottages			9
l'estanquet	L'Estanquet			9
ильинский	Ильинский			9
ripcurl	Ripcurl			9
sonnentempel	Sonnentempel			9
peninsula	Peninsula			9
ridgewood elementary school	Ridgewood Elementary School			9
dachdeckerschule	Dachdeckerschule			9
cafe bistro	Cafe Bistro			9
al-falah	Al-Falah			9
the big apple	The Big Apple			9
chapelle de la visitation	Chapelle de la Visitation			9
대림주유소 (daerim gas station)	대림주유소 (Daerim Gas Station)			9
بانک دی	بانک دی			9
skime wma	Skime WMA			9
spielstube	Spielstube			9
fudruckers	Fudruckers			9
bricoking	Bricoking			9
lusitano	Lusitano			9
бьюти	Бьюти			9
лимончик	Лимончик			9
escorxador	Escorxador			9
гаражные боксы	Гаражные боксы			9
de hoeve	De Hoeve			9
escuela no. 7	Escuela No. 7			9
vpk	VPK			9
complesso poggio dei mandorli	Complesso Poggio dei Mandorli			9
building w	Building W			9
william	William			9
maria hilf kapelle	Maria Hilf Kapelle			9
五味八珍	五味八珍			9
kletterpark	Kletterpark			9
szent miklós püspök templom	Szent Miklós püspök templom			9
government of canada	Government of Canada			9
atahualpa	Atahualpa			9
restaurante el mirador	Restaurante El Mirador			9
açude desativado	açude desativado			9
b-gebäude	B-Gebäude			9
maria-magdalena-kirche	Maria-Magdalena-Kirche			9
732	732			9
738	738			9
al iman	Al Iman			9
mang tinapay	Mang Tinapay			9
kimball cemetery	Kimball Cemetery			9
towers	Towers			9
bohus	Bohus			9
secu	SECU			9
el buen pastor	El Buen Pastor			9
p. terry's burger stand	P. Terry's Burger Stand			9
нічний експрес	Нічний експрес			9
дом 3	Дом 3			9
punjab college	Punjab College			9
loza deportiva	Loza Deportiva			9
jordan's	Jordan's			9
eastwood elementary school	Eastwood Elementary School			9
north presbyterian church	North Presbyterian Church			9
boat inn	Boat Inn			9
chinese muur	Chinese Muur			9
texas burger	Texas Burger			9
torre do relógio	Torre do Relógio			9
parcours sportif	Parcours Sportif			9
metcalf cemetery	Metcalf Cemetery			9
schafhof	Schafhof			9
rolling hills elementary school	Rolling Hills Elementary School			9
zimmervermietung	Zimmervermietung			9
st. petri kirche	St. Petri Kirche			9
hl. florian	Hl. Florian			9
tiger bar	Tiger Bar			9
emisfero	Emisfero			9
iparragirre	Iparragirre			9
independence middle school	Independence Middle School			9
bl. z4	Bl. Z4			9
bl. z5	Bl. Z5			9
shipley do-nuts	Shipley Do-Nuts			9
strike	Strike			9
rb	RB			9
sycamore	Sycamore			9
gumijavító	Gumijavító			9
joiner cemetery	Joiner Cemetery			9
farmers & merchants bank	Farmers & Merchants Bank			9
max & co	Max & Co			9
amman temple	Amman Temple			9
hotel crystal	Hotel Crystal			9
saint peter baptist church	Saint Peter Baptist Church			9
zur alten bäckerei	Zur alten Bäckerei			9
rarytas	Rarytas			9
fröhlich	Fröhlich			9
zimmermann sonderposten	Zimmermann Sonderposten			9
15017 15019 15021	15017 15019 15021			9
schalthaus	Schalthaus			9
san carlo borromeo	San Carlo Borromeo			9
export bank	Export Bank			9
big döner	Big Döner			9
le pleiadi	Le Pleiadi			9
mkt	MKT			9
discount store	Discount Store			9
hairways	Hairways			9
northfield park	Northfield Park			9
школа-интернат № 1	Школа-интернат № 1			9
le bistrot gourmand	Le Bistrot Gourmand			9
harper park	Harper Park			9
saint matthews catholic church	Saint Matthews Catholic Church			9
marys chapel	Marys Chapel			9
тролейбусен транспорт еоод	Тролейбусен Транспорт ЕООД			9
strobl	Strobl			9
landmark apartments	Landmark Apartments			9
carports	Carports			9
1001 nacht	1001 Nacht			9
carpenter shop	Carpenter Shop			9
química	Química			9
hennig	Hennig			9
peking chef	Peking Chef			9
banco di chiavari e della riviera ligure	Banco di Chiavari e della Riviera Ligure			9
ветеринарна клініка	Ветеринарна клініка			9
лондон	Лондон			9
piticó	Piticó			9
st. wenzel	St. Wenzel			9
post danmark	Post Danmark			9
rosendahl	Rosendahl			9
smp negeri 12 samarinda utara	SMP Negeri 12 Samarinda Utara			9
магия цветов	Магия цветов			9
escalade	Escalade			9
schuh bode	Schuh Bode			9
hasi	Hasi			9
hass	Hass			9
sunrise school (historical)	Sunrise School (historical)			9
tyler park	Tyler Park			9
aek	AEK			9
rays outdoors	Rays Outdoors			9
colegio santa teresa	Colegio Santa Teresa			9
checkers hyper	Checkers Hyper			9
fruttivendolo	Fruttivendolo			9
mittelpunktschule st. blasius	Mittelpunktschule St. Blasius			9
independence square	Independence Square			9
reptiles	Reptiles			9
site for sore eyes	Site for Sore Eyes			9
zernes townhouse	Zernes Townhouse			9
ファミリーマート (familymart)	ファミリーマート (FamilyMart)			9
lovable	Lovable			9
st mary catholic church	St Mary Catholic Church			9
colegio santa teresita	Colegio Santa Teresita			9
bulldog	Bulldog			9
locales	Locales			9
pabellón polideportivo municipal	Pabellón Polideportivo Municipal			9
collège privé sainte-thérèse	Collège privé Sainte-Thérèse			9
midpoint	Midpoint			9
chiesetta di sant'anna	Chiesetta di Sant'Anna			9
белый кролик	Белый кролик			9
la cicala	La Cicala			9
archie's	Archie's			9
parroquia san roque	Parroquia San Roque			9
credicoop link	Credicoop Link			9
t&g	T&G			9
#13 tee	#13 tee			9
487	487			9
밀라노모텔 (millano motel)	밀라노모텔 (Millano Motel)			9
cafe du centre	Cafe du Centre			9
commissariato di polizia	Commissariato di Polizia			9
la chopera	La Chopera			9
東京インテリア	東京インテリア			9
learning resources center	Learning Resources Center			9
hungarian baptist church	Hungarian Baptist Church			9
sunrise apartments	Sunrise Apartments			9
bäckerei steinbrink	Bäckerei Steinbrink			9
oak grove	Oak Grove			9
tedi discount	TEDi Discount			9
kinnamon townhouses	Kinnamon Townhouses			9
press club	Press Club			9
azimut	Azimut			9
caredent	CareDent			9
studio 9	Studio 9			9
altstadtcafé	Altstadtcafé			9
masjid at taubah	Masjid At Taubah			9
ziegelwerk	Ziegelwerk			9
ocha	OCHA			9
автомойка bp	Автомойка BP			9
la bonne franquette	La Bonne Franquette			9
mylly	Mylly			9
nabucco	Nabucco			9
the world's end	The World's End			9
winston park	Winston Park			9
chiesa di san zeno	Chiesa di San Zeno			9
zielona budka	Zielona Budka			9
friedenskreuz	Friedenskreuz			9
syarifuddin	SYARIFUDDIN			9
parque de exposição	Parque de Exposição			9
caja laboral - euskadiko kutxa	Caja Laboral - Euskadiko Kutxa			9
pop's	Pop's			9
smyths toys	Smyths Toys			9
splash car wash	Splash Car Wash			9
boží muka	Boží muka			9
denknadel	DenkNadel			9
sussex house	Sussex House			9
brockenhaus	Brockenhaus			9
yorkshire trading company	Yorkshire Trading Company			9
zwiebel	Zwiebel			9
dimsum diner	Dimsum Diner			9
residential home	residential home			9
angerer	Angerer			9
средняя школа № 6	Средняя школа № 6			9
taste buds	Taste Buds			9
pauw	Pauw			9
dolphins	Dolphins			9
st. joseph's primary school	St. Joseph's Primary School			9
monticello cemetery	Monticello Cemetery			9
kompostanlage	Kompostanlage			9
the beach hut	The Beach Hut			9
top gun	Top Gun			9
la serna	La Serna			9
måsen	Måsen			9
le diamant	Le Diamant			9
chiesa santa croce	Chiesa Santa Croce			9
colegio público cervantes	Colegio Público Cervantes			9
sizzlers	Sizzlers			9
fotoprix	Fotoprix			9
stade d'entrainement	Stade d'entrainement			9
armster	Armster			9
барвиха	Барвиха			9
montgomery school (historical)	Montgomery School (historical)			9
rock creek school (historical)	Rock Creek School (historical)			9
gateway business park	Gateway Business Park			9
el rubio	El Rubio			9
bäckerei könig	Bäckerei König			9
rust	Rust			9
la mona	La Mona			9
казанка	Казанка			9
κεντρική πλατεία	Κεντρική Πλατεία			9
loch	Loch			9
chiesa del suffragio	Chiesa del Suffragio			9
concha acustica	Concha Acustica			9
jas	JAS			9
al-hikmah	Al-Hikmah			9
el solar	El Solar			9
saint thomas more church	Saint Thomas More Church			9
adoration chapel	Adoration Chapel			9
acrópolis	Acrópolis			9
мередиан	Мередиан			9
the keep	The Keep			9
บิ๊กซี	บิ๊กซี			9
jungbrunnen	Jungbrunnen			9
dawson park	Dawson Park			9
parsons school	Parsons School			9
cus	CUS			9
staircase 13	Staircase 13			9
staircase 11	Staircase 11			9
公衆トイレ	公衆トイレ			9
andachtsplatz	Andachtsplatz			9
ершово	Ершово			9
biomonde	Biomonde			9
parkway school	Parkway School			9
1 stop	1 Stop			9
centro integrador comunitario	Centro Integrador Comunitario			9
terveysasema	Terveysasema			9
зарница	Зарница			9
convento san francisco	Convento San Francisco			9
van den berg	van den Berg			9
snack attack	Snack Attack			9
pacini	Pacini			9
ташир пицца	Ташир пицца			9
ekmek fırını	Ekmek Fırını			9
la palazzina	La Palazzina			9
lighthouse assembly of god church	Lighthouse Assembly of God Church			9
gite d'étape	Gite d'étape			9
il palazzo	Il Palazzo			9
first presbyterian church (historical)	First Presbyterian Church (historical)			9
lady	Lady			9
genobank	Genobank			9
cerkiew opieki matki bożej	Cerkiew Opieki Matki Bożej			9
don dino	Don Dino			9
boy scouts of america	Boy Scouts of America			9
aschenbahn	Aschenbahn			9
памятник а.с.пушкину	Памятник А.С.Пушкину			9
haus s	Haus S			9
rodeo arena	Rodeo Arena			9
collège jean charcot	Collège Jean CHARCOT			9
orient lounge	Orient Lounge			9
klaus	Klaus			9
гарнизонный дом офицеров	Гарнизонный дом офицеров			9
pertemps	Pertemps			9
willowbrook	Willowbrook			9
магистр	Магистр			9
security checkpoint	Security Checkpoint			9
オフハウス	オフハウス			9
vertbaudet	Vertbaudet			9
food lover's market	Food Lover's Market			9
tafel unna	Tafel Unna			9
стоматологическое отделение	Стоматологическое отделение			9
hillsdale elementary school	Hillsdale Elementary School			9
советское	Советское			9
orchid house	Orchid House			9
ledford cemetery	Ledford Cemetery			9
da sandro	Da Sandro			9
estadio municipal germán becker	Estadio Municipal Germán Becker			9
china rose	China Rose			9
中国电信营业厅	中国电信营业厅			9
добрино	Добрино			9
пикадили дейли	Пикадили Дейли			9
lucky brand	Lucky Brand			9
市立山手小学校	市立山手小学校			9
heilig hart	Heilig Hart			9
caldera	Caldera			9
cetrogar	Cetrogar			9
collège claude debussy	Collège Claude Debussy			9
集会場	集会場			9
école municipale	École Municipale			9
radio maria	Radio Maria			9
dos hermanos	Dos Hermanos			9
mari carmen	Mari Carmen			9
skilift	Skilift			9
pewex	Pewex			9
post-shop	Post-Shop			9
auto bauer	Auto Bauer			9
school number 32 (historical)	School Number 32 (historical)			9
médiathèque départementale	Médiathèque Départementale			9
dansbana	Dansbana			9
erhard	Erhard			9
needham cemetery	Needham Cemetery			9
hickory hill cemetery	Hickory Hill Cemetery			9
cr #1	Cr #1			9
back shop	Back Shop			9
ชิฟฟี่	ชิฟฟี่			9
macdonald park	MacDonald Park			9
atp	ATP			9
cassa padana	Cassa Padana			9
loma linda park	Loma Linda Park			9
청호횟집 (cheongho fish restaurant)	청호횟집 (Cheongho Fish Restaurant)			9
himmelreich	Himmelreich			9
chiesa del santissimo nome di maria	Chiesa del Santissimo Nome di Maria			9
le michelet	Le Michelet			9
krokus	Krokus			9
essalud	EsSalud			9
княжево	Княжево			9
highford gardens	Highford Gardens			9
dorfcafé	Dorfcafé			9
supertank	Supertank			9
横濱家	横濱家			9
saint theresa cemetery	Saint Theresa Cemetery			9
terracotta	Terracotta			9
kahve dünyası	Kahve Dünyası			9
dunkin donuts/baskin robbins	Dunkin Donuts/Baskin Robbins			9
windegg	Windegg			9
cabrillo park	Cabrillo Park			9
our lady of the lake catholic church	Our Lady of the Lake Catholic Church			9
남서울농협 (nam seoul nonghyup)	남서울농협 (Nam Seoul Nonghyup)			9
conservatoire à rayonnement départemental	Conservatoire à Rayonnement Départemental			9
svätého jakuba	svätého Jakuba			9
lumber river state park	Lumber River State Park			9
esc. la cabaña	Esc. La Cabaña			9
comet cleaners	Comet Cleaners			9
donaupark	Donaupark			9
alte volksschule	Alte Volksschule			9
north union church	North Union Church			9
reisebüro bühler	Reisebüro Bühler			9
дьяконово	Дьяконово			9
salle socio-culturelle	Salle Socio-culturelle			9
大和郵便局	大和郵便局			9
семеновка	Семеновка			9
планета железяка	Планета Железяка			9
haga	Haga			9
школа-интернат №3	Школа-интернат №3			9
plaza de san pedro	Plaza de San Pedro			9
luxury nails	Luxury Nails			9
детский сад № 89	Детский сад № 89			9
kaldi's coffee	Kaldi's Coffee			9
missoni	Missoni			9
l10	L10			9
zoo centrs	Zoo centrs			9
настя	Настя			9
walton hall	Walton Hall			9
la pommeraie	La Pommeraie			9
main stage	Main Stage			9
ケーヨーd2	ケーヨーD2			9
isste	ISSTE			9
ジーユー	ジーユー			9
studio fryzjerskie	Studio fryzjerskie			9
школа № 44	Школа № 44			9
household	household			9
oceania	Oceania			9
kancelaria adwokacka	Kancelaria adwokacka			9
beauty brands	Beauty Brands			9
solebecken	Solebecken			9
placita	Placita			9
abseits	Abseits			9
le querce	Le Querce			9
obispado	Obispado			9
шинмонтаж	Шинмонтаж			9
igreja do nazareno	Igreja do Nazareno			9
гомельоблсоюзпечать	Гомельоблсоюзпечать			9
spielomat	Spielomat			9
pioneer heights student housing	Pioneer Heights Student Housing			9
musée de la marine	Musée de la Marine			9
famous daves	Famous Daves			9
hairdesign	Hairdesign			9
sant romà	Sant Romà			9
саламат	Саламат			9
original italian pizza	Original Italian Pizza			9
seurakuntakoti	Seurakuntakoti			9
сг-транс	СГ-Транс			9
manchester post office	Manchester Post Office			9
남해경찰서 (namhae police station)	남해경찰서 (Namhae Police Station)			9
mascoma savings bank	Mascoma Savings Bank			9
023	023			9
de toren	De Toren			9
capriotti's sandwich shop	Capriotti's Sandwich Shop			9
ветлаборатория	Ветлаборатория			9
da marcello	Da Marcello			9
schaugarten	Schaugarten			9
beerburrum east state forest	Beerburrum East State Forest			9
bl. b sc.b	Bl. B Sc.B			9
shelter 11	Shelter 11			9
copthorne hotel	Copthorne Hotel			9
casa flora	Casa Flora			9
distribuidora	Distribuidora			9
marzuki	Marzuki			9
autohaus roth	Autohaus Roth			9
eagle run	Eagle Run			9
teatro de la ciudad	Teatro de la Ciudad			9
banco chile	Banco Chile			9
средняя школа №19	Средняя школа №19			9
miel	Miel			9
guardia	Guardia			9
hausesel	Hausesel			9
université catholique de l'ouest	Université Catholique de l'Ouest			9
osteel	Osteel			9
อาคารอเนกประสงค์	อาคารอเนกประสงค์			9
pizza company	Pizza Company			9
diamond cemetery	Diamond Cemetery			9
salle de soins	Salle de Soins			9
posto central	Posto Central			9
musholla miftahul jannah	Musholla Miftahul Jannah			9
denitrifikationsbecken	Denitrifikationsbecken			9
småsamlern	Småsamlern			9
dialog	Dialog			9
焼肉屋さかい	焼肉屋さかい			9
igreja de são vicente	Igreja de São Vicente			9
bernie's	Bernie's			9
calvary united pentecostal church	Calvary United Pentecostal Church			9
mercy	Mercy			9
كلية الزراعة	كلية الزراعة			9
atrio	Atrio			9
delicje	Delicje			9
le médiéval	Le Médiéval			9
fnaim	FNAIM			9
el trapiche	El Trapiche			9
hexagon	Hexagon			9
аякс	Аякс			9
bloque f	Bloque F			9
bloque 6	Bloque 6			9
istituto alberghiero	Istituto Alberghiero			9
cimetière saint-roch	Cimetière Saint-Roch			9
the londoner	The Londoner			9
highland village	Highland Village			9
commercial bank of dubai	Commercial Bank of Dubai			9
la fortaleza	La Fortaleza			9
medecins sans frontieres	MEDECINS SANS FRONTIERES			9
mccullough cemetery	McCullough Cemetery			9
willoughby cemetery	Willoughby Cemetery			9
kościół pw. nawiedzenia nmp	Kościół pw. Nawiedzenia NMP			9
appartment	Appartment			9
enterprise elementary school	Enterprise Elementary School			9
pourquoi pas	Pourquoi Pas			9
imperia	Imperia			9
na vyhlídce	Na Vyhlídce			9
plateau d'eps	Plateau d'EPS			9
eastview park	Eastview Park			9
blackjack pizza	Blackjack Pizza			9
asrama ui	Asrama UI			9
maria schutz	Maria Schutz			9
tinex	Tinex			9
bl. 81	Bl. 81			9
сар.	сар.			9
novo mundo	Novo Mundo			9
school number 73	School Number 73			9
psf	PSF			9
dobbs cemetery	Dobbs Cemetery			9
aral superwash	Aral SuperWash			9
бпрм	БПРМ			9
blumen schmidt	Blumen Schmidt			9
christliche bücherstube	Christliche Bücherstube			9
amazing thai	Amazing Thai			9
x-tip	X-TiP			9
westside christian church	Westside Christian Church			9
neue aargauer bank	Neue Aargauer Bank			9
bagetéria	Bagetéria			9
ballard school	Ballard School			9
albani	Albani			9
laululava	Laululava			9
migros-restaurant	Migros-Restaurant			9
ателье мод	Ателье мод			9
smith family cemetery	Smith Family Cemetery			9
crabtree park	Crabtree Park			9
zum kühlen grund	Zum Kühlen Grund			9
міська лікарня	Міська лікарня			9
kitchen barracks	Kitchen barracks			9
kokomo	Kokomo			9
cfao motors	CFAO Motors			9
brocard	Brocard			9
нулевой километр	Нулевой километр			9
go'on	Go'on			9
pendleton cemetery	Pendleton Cemetery			9
kościół nmp królowej polski	Kościół NMP Królowej Polski			9
lava lounge	Lava Lounge			9
centre de sante	CENTRE DE SANTE			9
