name_lower	name	canonical	known_chain	count
саад	Саад			5
eni café	Eni Café			5
mtsn kuranji	MTsN Kuranji			5
brunnen 2	Brunnen 2			5
hiller bros cr	Hiller Bros Cr			5
bay tree house	Bay Tree House			5
st. mark's anglican church	St. Mark's Anglican Church			5
sleep center	Sleep Center			5
église saint-ignace	Église Saint-Ignace			5
exchange bank	Exchange Bank			5
easy money	Easy Money			5
vasakyrkan	Vasakyrkan			5
домашний мастер	Домашний мастер			5
adventure inn	Adventure Inn			5
amis cemetery	Amis Cemetery			5
magic dice	Magic Dice			5
промисловий ринок	Промисловий ринок			5
landratsamt alb-donau-kreis	Landratsamt Alb-Donau-Kreis			5
western career college	Western Career College			5
opel schmidt	Opel Schmidt			5
weka	WEKA			5
santa julia	Santa Julia			5
simmons chapel	Simmons Chapel			5
zabaleta	Zabaleta			5
bmw tokyo	BMW Tokyo			5
rose terrace	Rose Terrace			5
schneckenburger	Schneckenburger			5
pondok pesantren an-nur samarinda	Pondok Pesantren An-Nur Samarinda			5
immaculate conception elementary school	Immaculate Conception Elementary School			5
obecný dom	Obecný dom			5
nativity of the blessed virgin mary	Nativity of the Blessed Virgin Mary			5
гороо	ГОРОО			5
rosebud church	Rosebud Church			5
выставочная зона	Выставочная зона			5
supermercado modelo	Supermercado Modelo			5
793	793			5
le pré	Le Pré			5
bottle-o	Bottle-O			5
rife cemetery	Rife Cemetery			5
rural glen cemetery	Rural Glen Cemetery			5
crusch alba	Crusch Alba			5
cinturó verd	Cinturó verd			5
rd	RD			5
rk	RK			5
butterworth park	Butterworth Park			5
парк ім. т.г. шевченка	Парк ім. Т.Г. Шевченка			5
lyon hall	Lyon Hall			5
busch cemetery	Busch Cemetery			5
tb hospital	TB Hospital			5
optica vision	Optica Vision			5
centro educativo	Centro Educativo			5
то да сё	То да сё			5
saint matia mulumba primary school	Saint Matia Mulumba Primary School			5
ぼてじゅう	ぼてじゅう			5
fire station 9	Fire Station 9			5
abri du marin	Abri du Marin			5
blue horizon	Blue Horizon			5
seneca elementary school	Seneca Elementary School			5
soda club	Soda Club			5
nagy szent teréz-templom	Nagy Szent Teréz-templom			5
the clothes horse	The Clothes Horse			5
uninorte	Uninorte			5
میلاد	میلاد			5
bouquinerie du centre	Bouquinerie du Centre			5
saint margaret of antioch	Saint Margaret of Antioch			5
smith's marketplace	Smith's Marketplace			5
tom riley park	Tom Riley Park			5
banjo paterson park	Banjo Paterson Park			5
maral	Maral			5
marak	Marak			5
росинбанк	Росинбанк			5
дінь-дінь	Дінь-дінь			5
tauras	Tauras			5
tennis place	Tennis Place			5
mundart	Mundart			5
агенство воздушных сообщений	Агенство воздушных сообщений			5
grand cinema	Grand Cinema			5
arabian nights	Arabian Nights			5
wellington primary school	Wellington Primary School			5
末日聖徒イエス・キリスト教会	末日聖徒イエス・キリスト教会			5
immanuelkerk	Immanuelkerk			5
silver leaf mine	Silver Leaf Mine			5
a & w restaurant	A & W Restaurant			5
klimataria	Klimataria			5
wendt	Wendt			5
apostles lutheran church	Apostles Lutheran Church			5
northeast junior high school	Northeast Junior High School			5
promil	Promil			5
jjb	JJB			5
песьянка	Песьянка			5
parc des érables	Parc des Érables			5
wax museum	Wax Museum			5
commisariat	Commisariat			5
quattro fontane	Quattro Fontane			5
instituto de biologia	Instituto de Biologia			5
корпус 16	Корпус 16			5
корпус 15	Корпус 15			5
logans roadhouse	Logans Roadhouse			5
gaststätte am sportplatz	Gaststätte am Sportplatz			5
body fit	Body Fit			5
st. michael's church of england primary school	St. Michael's Church of England Primary School			5
west union post office	West Union Post Office			5
pepa	Pepa			5
ingeniería	Ingeniería			5
meyer & marks	Meyer & Marks			5
taylor crossing	Taylor Crossing			5
roscher	Roscher			5
stahlgruber gmbh	Stahlgruber GmbH			5
rockstore	Rockstore			5
shot_put	shot_put			5
慈光園	慈光園			5
gruft	Gruft			5
the tube	The Tube			5
хоккей	Хоккей			5
open door school	Open Door School			5
manchester village commercial zone	Manchester Village Commercial Zone			5
men's shop	Men's Shop			5
csob	CSOB			5
centre paramédical	Centre Paramédical			5
largo	Largo			5
st george's hall	St George's Hall			5
epi centre	Epi Centre			5
beaver meadow cemetery	Beaver Meadow Cemetery			5
lucija	Lucija			5
e 3	E 3			5
forno romano	Forno Romano			5
детский сад ромашка	Детский сад Ромашка			5
iglesia de san saturnino	Iglesia de San Saturnino			5
salmon creek park	Salmon Creek Park			5
aeon bike	AEON BIKE			5
casa lucia	Casa Lucia			5
audi akademie	Audi Akademie			5
golo	GoLo			5
siemer	Siemer			5
второе дыхание	Второе дыхание			5
milk and honey	Milk and Honey			5
justizgebäude	Justizgebäude			5
회천농협 (hoecheon nonghyup)	회천농협 (Hoecheon Nonghyup)			5
landesmuseum	Landesmuseum			5
seiler	Seiler			5
plts undana	PLTS Undana			5
crkva sv. križa	Crkva Sv. Križa			5
albion inn	Albion Inn			5
monte de piedad	Monte de Piedad			5
freitas (galp)	Freitas (Galp)			5
town pantry	Town Pantry			5
conservation park	Conservation Park			5
pisgah national forest - appalachian	Pisgah National Forest - Appalachian			5
colorado center	Colorado Center			5
паркет холл	Паркет холл			5
kettner	Kettner			5
고려정형외과의원 (goryeojeonghyeongoegwa clinic)	고려정형외과의원 (Goryeojeonghyeongoegwa Clinic)			5
აპარატურის მაღაზია (hardware store)	აპარატურის მაღაზია (Hardware Store)			5
pho 88	Pho 88			5
glüsing	Glüsing			5
решетники	Решетники			5
zoë	Zoë			5
benta	Benta			5
brems	Brems			5
katholischer kindergarten st. elisabeth	Katholischer Kindergarten St. Elisabeth			5
ministry of industry	Ministry of Industry			5
dg	DG			5
банк південний	Банк Південний			5
black dog pub	Black Dog Pub			5
chez nono	Chez Nono			5
mount victory church	Mount Victory Church			5
escuela de policía	Escuela de Policía			5
сюжет	Сюжет			5
gwk	GWK			5
henn	Henn			5
chinn cemetery	Chinn Cemetery			5
b & s petroleum gbr	B & S Petroleum GbR			5
unionville post office	Unionville Post Office			5
de paul university	De Paul University			5
benvenuto	Benvenuto			5
puskesmas kelurahan	Puskesmas Kelurahan			5
star plaza	Star Plaza			5
stf vandrarhem	STF Vandrarhem			5
leather bottle	Leather Bottle			5
تعمیرگاه	تعمیرگاه			5
ケイヨーd2	ケイヨーD2			5
la bretagne	La Bretagne			5
памятник в.и ленину	Памятник В.И Ленину			5
гаубица м-30	Гаубица М-30			5
buccaneer	Buccaneer			5
sd torjunan 1	sd torjunan 1			5
25-36	25-36			5
saint john's central college	Saint John's Central College			5
guglielmo marconi	Guglielmo Marconi			5
lancaster elementary school	Lancaster Elementary School			5
patara	Patara			5
center grove school	Center Grove School			5
joia	Joia			5
plaza marina	Plaza Marina			5
szechuan restaurant	Szechuan Restaurant			5
pavilhão desportivo municipal	Pavilhão Desportivo Municipal			5
isabel la catolica	Isabel La Catolica			5
ラーメン山岡家	ラーメン山岡家			5
あかつき幼稚園	あかつき幼稚園			5
praça são bento	Praça São Bento			5
wau	Wau			5
abdul kadir	Abdul kadir			5
миг-31	МиГ-31			5
silverdale school	Silverdale School			5
piste bmx	Piste BMX			5
champps	Champps			5
پارک مروارید	پارک مروارید			5
health science library	Health Science Library			5
luftmessstation	Luftmessstation			5
iglesia san vicente de paul	Iglesia San Vicente de Paul			5
fischrestaurant	Fischrestaurant			5
dubliners	Dubliners			5
сивцево	Сивцево			5
hospital da misericórdia	Hospital da Misericórdia			5
biblioteca municipală	Biblioteca Municipală			5
matschspielplatz	Matschspielplatz			5
dörflinger	Dörflinger			5
maria waldrast	Maria Waldrast			5
löwenstein	Löwenstein			5
super usa	Super USA			5
betriebsfläche windrad	Betriebsfläche Windrad			5
de lantaarn	De Lantaarn			5
qstore	Qstore			5
le chapon fin	Le Chapon Fin			5
chez agnès	Chez Agnès			5
energy building	Energy Building			5
heimspiel	Heimspiel			5
thule	Thule			5
bar casino	Bar Casino			5
hooper park	Hooper Park			5
lost dog cafe	Lost Dog Cafe			5
de kleine wereld	De Kleine Wereld			5
laboratori	Laboratori			5
toy mart	Toy Mart			5
велюр	Велюр			5
university village apartments	University Village Apartments			5
bloc e4	Bloc E4			5
adventureland	Adventureland			5
гончаровка	Гончаровка			5
club de petanca	Club de Petanca			5
centro de negocios	Centro de Negocios			5
снежка	Снежка			5
филипок	Филипок			5
abu bakir	Abu Bakir			5
alters- und pflegeheim	Alters- und Pflegeheim			5
baby park	Baby Park			5
filetstück	FILETSTÜCK			5
bambus-garten	Bambus-Garten			5
lixil	LIXIL			5
happy belly	Happy Belly			5
princess nails	Princess Nails			5
spielzeugland	Spielzeugland			5
c dans l'hair	C dans l'Hair			5
tv langen	TV Langen			5
ligon cemetery	Ligon Cemetery			5
las trzebiesławicki	Las Trzebiesławicki			5
albert camus	Albert Camus			5
park piastowski	Park Piastowski			5
районный исполнительный комитет	Районный исполнительный комитет			5
rota 66	Rota 66			5
bygning 3	Bygning 3			5
thai way	Thai Way			5
elettroveneta	Elettroveneta			5
asbury park	Asbury Park			5
ногоон байгууламж	Ногоон байгууламж			5
gral	Gral			5
gran	Gran			5
delishoes	Delishoes			5
ku	Ku			5
ash cottage	Ash Cottage			5
page	Page			5
stone quarry	Stone Quarry			5
café des arcades	Café des Arcades			5
lagerhäuser rupertiwinkel	Lagerhäuser Rupertiwinkel			5
rasgos	Rasgos			5
les muriers	Les Muriers			5
narva	Narva			5
99¢ only	99¢ Only			5
robinson's	Robinson's			5
paxkoenea	Paxkoenea			5
hotel julia	Hotel Julia			5
puestos de comida	Puestos de comida			5
свято-михайлівська церква	Свято-Михайлівська церква			5
мсз	МСЗ			5
avenir	Avenir			5
old mount olive cemetery	Old Mount Olive Cemetery			5
museo nacional de bellas artes	Museo Nacional de Bellas Artes			5
wynnstay	Wynnstay			5
satay	Satay			5
grüner markt	Grüner Markt			5
tines del tosques	Tines del Tosques			5
woodville	Woodville			5
цмк	ЦМК			5
tuck cemetery	Tuck Cemetery			5
moonlight cafe	Moonlight Cafe			5
lauer	Lauer			5
mosaikschule	Mosaikschule			5
瀬戸幼稚園	瀬戸幼稚園			5
junction cafe	Junction Cafe			5
omar mosque	Omar Mosque			5
sugar mill	Sugar Mill			5
royal lodge	Royal Lodge			5
русский лён	Русский лён			5
hoyts cinema	Hoyts Cinema			5
guthrie school (historical)	Guthrie School (historical)			5
da beppe	Da Beppe			5
東光幼稚園	東光幼稚園			5
pippo	Pippo			5
mt. zion memorial park	Mt. Zion Memorial Park			5
"""валентина"""	"""Валентина"""			5
clairière	Clairière			5
normandy school	Normandy School			5
cambridge wine merchants	Cambridge Wine Merchants			5
hastings high school	Hastings High School			5
rich mountain school (historical)	Rich Mountain School (historical)			5
chippenham	Chippenham			5
sarinah	Sarinah			5
potential paddy field	potential paddy field			5
embassy of ukraine	Embassy of Ukraine			5
cafe journal	Cafe Journal			5
hitching post inn	Hitching Post Inn			5
dao elementary school	Dao Elementary School			5
massive	Massive			5
villa berta	Villa Berta			5
le maquis	Le Maquis			5
turner mine	Turner Mine			5
universidad nacional del comahue	Universidad Nacional del Comahue			5
聖徳幼稚園	聖徳幼稚園			5
детская художественная школа №2	Детская художественная школа №2			5
rhea	Rhea			5
panchavati	Panchavati			5
cesar chavez middle school	Cesar Chavez Middle School			5
곡성농협 (gokseong nonghyup)	곡성농협 (Gokseong Nonghyup)			5
"детский сад ""белоснежка"""	"Детский сад ""Белоснежка"""			5
los ranchitos	Los Ranchitos			5
l'authentic	L'Authentic			5
little grove church	Little Grove Church			5
car-point	CAR-POINT			5
locarest	Locarest			5
balai desa balung	Balai Desa Balung			5
frauenwald	Frauenwald			5
едофф	Едофф			5
le mille pâtes	Le Mille Pâtes			5
bosa donuts	Bosa Donuts			5
fox run apartments	Fox Run Apartments			5
aoc	AOC			5
гали	Гали			5
cordon bleu	Cordon Bleu			5
easy divers	Easy Divers			5
le tom tip	Le Tom Tip			5
slättbergen	Slättbergen			5
lolo	Lolo			5
belcher mine	Belcher Mine			5
riverside lodge	Riverside Lodge			5
снос жилого дома серии ii-32	Снос жилого дома серии II-32			5
рондо	Рондо			5
ft phoenix beach state reservation	Ft Phoenix Beach State Reservation			5
twenty one	Twenty One			5
poplar hill school	Poplar Hill School			5
lake city cemetery	Lake City Cemetery			5
польское кладбище	Польское кладбище			5
our lady of lourdes catholic school	Our Lady of Lourdes Catholic School			5
hotel arcadia	Hotel Arcadia			5
micar	Micar			5
spiel und bolzplatz	Spiel und Bolzplatz			5
trescal	Trescal			5
vila cidade de deus	Vila Cidade de Deus			5
rusli	rusli			5
zion watch church	Zion Watch Church			5
diana laura riojas de colosio	Diana Laura Riojas de Colosio			5
sanremo	Sanremo			5
vanderbilt park	Vanderbilt Park			5
domov sociálnych služieb	Domov sociálnych služieb			5
pbs bank	PBS Bank			5
tremont temple baptist church	Tremont Temple Baptist Church			5
kuhberg	Kuhberg			5
"храм ""свети николай"""	"Храм ""Свети Николай"""			5
la chandeleur	La Chandeleur			5
hopkins school (historical)	Hopkins School (historical)			5
paf	PAF			5
großes bruch	Großes Bruch			5
вестерн	Вестерн			5
les bergeronnettes	Les Bergeronnettes			5
все від 2 грн.	Все від 2 грн.			5
uai	UAI			5
rose nails	Rose Nails			5
bubamara	Bubamara			5
snack box	Snack Box			5
tower one	Tower One			5
calumet photographic	Calumet Photographic			5
capito	Capito			5
swank cemetery	Swank Cemetery			5
kupferdachl	Kupferdachl			5
kk lembah sabil	kk lembah sabil			5
harka bahadur rai	Harka Bahadur rai			5
jet d'eau	Jet d'eau			5
orient hotel	Orient Hotel			5
trainigsplatz	Trainigsplatz			5
топливо ад	Топливо АД			5
fire and ice	Fire and Ice			5
't spoor	't Spoor			5
yale park	Yale Park			5
galeria alkoholi	Galeria Alkoholi			5
ristorante sorrento	Ristorante Sorrento			5
sörbyskolan	Sörbyskolan			5
진천경찰서 (jincheon police station)	진천경찰서 (Jincheon Police Station)			5
the hat	The Hat			5
the hitching post	The Hitching Post			5
la datcha	La Datcha			5
pfauen	Pfauen			5
förskolan fyrklövern	Förskolan Fyrklövern			5
中国福利彩票	中国福利彩票			5
party palace	Party Palace			5
manhattan place	Manhattan Place			5
commerces	Commerces			5
le moulin à pain	Le Moulin à Pain			5
pic-nic	Pic-Nic			5
интеравто	Интеравто			5
lumbung pangan	LUMBUNG PANGAN			5
ambassade d'espagne	Ambassade d'Espagne			5
rds building	RDS Building			5
государственный архив	Государственный архив			5
ehem. gemeindeamt	ehem. Gemeindeamt			5
автоstop	АвтоSTOP			5
restaurant am park	Restaurant am Park			5
norfolk post office	Norfolk Post Office			5
skogsbackens förskola	Skogsbackens förskola			5
apeadeiro	Apeadeiro			5
club central	Club Central			5
franklin county high school	Franklin County High School			5
mayers	Mayers			5
lincoln avenue baptist church	Lincoln Avenue Baptist Church			5
the old ship inn	The Old Ship Inn			5
거창축협 (geochang national livestock cooperative federation)	거창축협 (Geochang National Livestock Cooperative Federation)			5
garanti bankasi	Garanti Bankasi			5
brandon middle school	Brandon Middle School			5
hotel marco polo	Hotel Marco Polo			5
körperkult	Körperkult			5
西大楼	西大楼			5
south edmonton common	South Edmonton Common			5
center point baptist church	Center Point Baptist Church			5
st. xavier's high school	St. Xavier's High School			5
duty free americas	Duty Free Americas			5
capricorne	Capricorne			5
bergkeller	Bergkeller			5
jacobs pillow	Jacobs Pillow			5
mason middle school	Mason Middle School			5
lancheria	Lancheria			5
apex car rental	Apex Car Rental			5
собор благовещения пресвятой богородицы	Собор Благовещения Пресвятой Богородицы			5
leonardo's pizza	Leonardo's Pizza			5
alena	Alena			5
sokimex fuel station	Sokimex Fuel Station			5
belvedere house	Belvedere House			5
копійочка	Копійочка			5
本町幼稚園	本町幼稚園			5
st johns ambulance	St Johns Ambulance			5
hartman school	Hartman School			5
жби-1	ЖБИ-1			5
юлис	Юлис			5
шихово	Шихово			5
banco mercantil do brasil	Banco Mercantil do Brasil			5
sarki fűszeres	Sarki Fűszeres			5
erma	Erma			5
browns creek church	Browns Creek Church			5
гаражи администрации	Гаражи Администрации			5
la recova	La Recova			5
おおた	おおた			5
école primaire edouard herriot	École primaire Edouard Herriot			5
musholla nurul hidayah	Musholla Nurul Hidayah			5
masjid darul arqom	Masjid Darul Arqom			5
estrellita	Estrellita			5
lp elektronik	LP Elektronik			5
herkules baumarkt	Herkules Baumarkt			5
charter oak cemetery	Charter Oak Cemetery			5
elite fitness	Elite Fitness			5
banks school	Banks School			5
nude	Nude			5
fba transportbeton	FBA Transportbeton			5
university of kwazulu-natal	University of KwaZulu-Natal			5
école gustave eiffel	École Gustave Eiffel			5
the moor	The Moor			5
フタバ	フタバ			5
gonzaga hall	Gonzaga Hall			5
università degli studi di milano	Università degli Studi di Milano			5
телеши	Телеши			5
okura	Okura			5
on the beach	On the Beach			5
zion evangelical lutheran cemetery	Zion Evangelical Lutheran Cemetery			5
biblioteca popular mariano moreno	Biblioteca Popular Mariano Moreno			5
karachi darbar	Karachi Darbar			5
"""союзпечать"""	"""Союзпечать"""			5
konrad-adenauer-stiftung	Konrad-Adenauer-Stiftung			5
школа №180	Школа №180			5
parrilladas argentinas	Parrilladas Argentinas			5
highland house	Highland House			5
westminster christian school	Westminster Christian School			5
choco	Choco			5
le wok	Le Wok			5
вента	Вента			5
seymour library	Seymour Library			5
aldiana	Aldiana			5
цветторг	Цветторг			5
esc. san miguel	Esc. San Miguel			5
бутан	Бутан			5
the moat house	The Moat House			5
schlosswiese	Schlosswiese			5
zivilschutzanlage	Zivilschutzanlage			5
прагма	Прагма			5
low rise apartment	Low Rise Apartment			5
colegio miguel de cervantes	Colegio Miguel de Cervantes			5
bnl paribas	BNL Paribas			5
pcp-2	Pcp-2			5
restaurante miramar	Restaurante Miramar			5
försterhütte	Försterhütte			5
uniting church in australia	Uniting Church in Australia			5
zur oase	Zur Oase			5
elmore park	Elmore Park			5
la salamandra	La Salamandra			5
солнечное	Солнечное			5
oberer gasthof	Oberer Gasthof			5
(w ruinie)	(w ruinie)			5
лит.rа	Лит.Rа			5
sam's club fuel	Sam's Club Fuel			5
old bethlehem church	Old Bethlehem Church			5
petromin oils	Petromin Oils			5
ermita de la virgen de la peña	Ermita de la Virgen de la Peña			5
gabaldon building	Gabaldon Building			5
кушать подано	Кушать подано			5
lo stuzzichino	Lo Stuzzichino			5
c.e.i.p. cristóbal colón	C.E.I.P. Cristóbal Colón			5
école maternelle les violettes	École maternelle Les Violettes			5
м'ясокомбінат	М'ясокомбінат			5
typhoon	Typhoon			5
smileys	Smileys			5
underhill cemetery	Underhill Cemetery			5
la rascasse	La Rascasse			5
garden homes park	Garden Homes Park			5
masjid darul huda	Masjid Darul Huda			5
burger edge	Burger Edge			5
hörsaalzentrum	Hörsaalzentrum			5
brin de folie	Brin de folie			5
масла и смазки	Масла и смазки			5
trash burn point	Trash Burn Point			5
町立田代小学校	町立田代小学校			5
ai portici	Ai Portici			5
wok & roll	Wok & Roll			5
starówka	Starówka			5
market street grill	Market Street Grill			5
deutsche see gmbh	Deutsche See GmbH			5
maxauto	Maxauto			5
斎館	斎館			5
hart school (historical)	Hart School (historical)			5
aspen hall	Aspen Hall			5
parc de la gatineau	Parc de la Gatineau			5
village bank	Village Bank			5
leonards	Leonards			5
atlantide	Atlantide			5
pronto atendimento municipal	Pronto Atendimento Municipal			5
ultimate	Ultimate			5
سيدي حسين	سيدي حسين			5
영월농협 (yeongwol nonghyup)	영월농협 (Yeongwol Nonghyup)			5
haus 08	Haus 08			5
pneuhage reifendienst	Pneuhage Reifendienst			5
sherwood forest elementary school	Sherwood Forest Elementary School			5
egypt school	Egypt School			5
farmington elementary school	Farmington Elementary School			5
saint matthews evangelical lutheran church	Saint Matthews Evangelical Lutheran Church			5
international food market	International Food Market			5
castagneto	Castagneto			5
embasa	Embasa			5
honolulu	Honolulu			5
vila velebita	Vila Velebita			5
station mobil	Station Mobil			5
school of arts, hogent	School of Arts, HoGent			5
sinnesgarten	Sinnesgarten			5
monticello park	Monticello Park			5
rooduvarjend nr 	Rooduvarjend nr 			5
flaminio	Flaminio			5
hinkle school (historical)	Hinkle School (historical)			5
tarpan	Tarpan			5
police credit union	Police Credit Union			5
центр дополнительного образования	Центр дополнительного образования			5
incra	INCRA			5
herz-jesu-kloster	Herz-Jesu-Kloster			5
ricochet	Ricochet			5
parque de los reyes	Parque de los Reyes			5
zum weissen rössl	Zum weissen Rössl			5
cămin 1	Cămin 1			5
joe coffee	Joe Coffee			5
simply drinks	Simply Drinks			5
le danton	Le Danton			5
1h clean	1H Clean			5
public school 16	Public School 16			5
public school 11	Public School 11			5
neo cyclista	NEO CYCLISTA			5
токо	Токо			5
superfi	Superfi			5
cheese shop	Cheese Shop			5
czołg t-34	Czołg T-34			5
економски факултет	Економски факултет			5
rathaus borken	Rathaus Borken			5
828	828			5
beer & wine	Beer & Wine			5
жадыра	Жадыра			5
westfields	Westfields			5
station 11	Station 11			5
station 10	Station 10			5
rosebud school	Rosebud School			5
govt higher secondary school	Govt Higher Secondary School			5
park village apartments	Park Village Apartments			5
태양횟집 (taeyang fish restaurant)	태양횟집 (Taeyang Fish Restaurant)			5
m. yusuf	M. Yusuf			5
опытное поле	Опытное Поле			5
hauptsache haar	Hauptsache Haar			5
women police station	Women Police Station			5
passeio público	Passeio Público			5
котельная ктк	Котельная КТК			5
evangelische markuskirche	Evangelische Markuskirche			5
lekker	Lekker			5
la bola	La Bola			5
école émile zola	École Émile Zola			5
școala veche	Școala Veche			5
sri sudharmaramaya	Sri Sudharmaramaya			5
化学化工学院	化学化工学院			5
зверский аппетит	Зверский аппетит			5
kantor kejaksaan	Kantor Kejaksaan			5
баня №6	Баня №6			5
цех сетей и подстанций	Цех сетей и подстанций			5
sarki kocsma	Sarki kocsma			5
амарант	Амарант			5
pin 12	Pin 12			5
pin 13	Pin 13			5
pin 10	Pin 10			5
ковбой	Ковбой			5
teaterparken	Teaterparken			5
バンビ保育園	バンビ保育園			5
13 микрорайон	13 микрорайон			5
gonzales cemetery	Gonzales Cemetery			5
poradnie specjalistyczne	Poradnie Specjalistyczne			5
tolhuis	Tolhuis			5
луза	Луза			5
szalet miejski	Szalet Miejski			5
kaharudin	kaharudin			5
wentworth house	Wentworth House			5
cornwall park	Cornwall Park			5
icn	ICN			5
konradskapelle	Konradskapelle			5
дом москвы	Дом Москвы			5
paxton	Paxton			5
черновка	Черновка			5
villa nueva	Villa Nueva			5
la rochela	La Rochela			5
öffentliche landesbrandkasse	Öffentliche Landesbrandkasse			5
вечная память героям	Вечная память героям			5
communication	Communication			5
convento de las carmelitas descalzas	Convento de las Carmelitas Descalzas			5
la especial	La Especial			5
nandi	Nandi			5
kfw bankengruppe	KfW Bankengruppe			5
großer stein	Großer Stein			5
port fitou	Port Fitou			5
baby love	Baby Love			5
friendship methodist church	Friendship Methodist Church			5
rocky spring cemetery	Rocky Spring Cemetery			5
ogród japoński	Ogród Japoński			5
intercity	Intercity			5
hawthorn school	Hawthorn School			5
garāža	Garāža			5
shamburger cemetery	Shamburger Cemetery			5
костел пресвятої трійці	Костел Пресвятої Трійці			5
wo ai wo jia	Wo Ai Wo Jia			5
el grullense	El Grullense			5
verwaltung westfalenpark	Verwaltung Westfalenpark			5
sala de aula	Sala de aula			5
se	SE			5
razors	Razors			5
wiesner	Wiesner			5
военный мемориал	Военный мемориал			5
chemical storage	Chemical Storage			5
lorien	Lorien			5
bayside high school	Bayside High School			5
tokiwa	TOKIWA			5
feunekesbos	Feunekesbos			5
jamir	Jamir			5
coffee heaven	Coffee Heaven			5
56 кв	56 кв			5
abundant life fellowship	Abundant Life Fellowship			5
megapolis	Megapolis			5
2 квартал	2 квартал			5
piton	Piton			5
eggwald	Eggwald			5
fairfield inn by marriott	Fairfield Inn by Marriott			5
rest haven memorial park	Rest Haven Memorial Park			5
country grocer	Country Grocer			5
edicola - newspapers	edicola - newspapers			5
川上保育園	川上保育園			5
center junior high school	Center Junior High School			5
chapel hill church (historical)	Chapel Hill Church (historical)			5
mccorkle cemetery	McCorkle Cemetery			5
lilienhof	Lilienhof			5
samsøe & samsøe	Samsøe & Samsøe			5
duck donuts	Duck Donuts			5
gateway bank	Gateway Bank			5
instituto pasteur	Instituto Pasteur			5
14th green	14th Green			5
colegio pablo vi	Colegio Pablo VI			5
egan cemetery	Egan Cemetery			5
chez simone	Chez Simone			5
wisma pojok indah	Wisma Pojok Indah			5
shop coiffure	Shop Coiffure			5
школа №178	Школа №178			5
школа №173	Школа №173			5
pharmazeutisches institut	Pharmazeutisches Institut			5
coffeeberry	Coffeeberry			5
first kitchen	First Kitchen			5
villa du parc	Villa du Parc			5
champion park	Champion Park			5
cineartedigitall	CINEARTEDIGITALL			5
lichtkunst	Lichtkunst			5
memory park	Memory Park			5
treadway cemetery	Treadway Cemetery			5
travis middle school	Travis Middle School			5
областной центр крови	Областной центр крови			5
matematicko-fyzikální fakulta univerzity karlovy	Matematicko-fyzikální fakulta Univerzity Karlovy			5
hot chilli	Hot Chilli			5
wietfeld	Wietfeld			5
five points baptist church	Five Points Baptist Church			5
lake cottage	Lake Cottage			5
miller paint	Miller Paint			5
spiżarnia	Spiżarnia			5
résidence de l'abbaye	Résidence de l'Abbaye			5
l'échoppe	L'Échoppe			5
chiesa del santissimo sacramento	Chiesa del Santissimo Sacramento			5
원주식물원 (wonju florist)	원주식물원 (Wonju Florist)			5
recticel	Recticel			5
sacred heart convent school	Sacred Heart Convent School			5
lansdowne elementary school	Lansdowne Elementary School			5
дикарь	дикарь			5
downstairs	Downstairs			5
svh	SVH			5
схт	СХТ			5
top tomato	Top Tomato			5
lizard lounge	Lizard Lounge			5
reviva	Reviva			5
the pinery	The Pinery			5
bâtiment 23	Bâtiment 23			5
casandra	Casandra			5
kraljica mira	Kraljica mira			5
st. luke's united methodist church	St. Luke's United Methodist Church			5
göreme	Göreme			5
central garden	Central Garden			5
okayama	Okayama			5
comida caseira	Comida Caseira			5
svatá ludmila	svatá Ludmila			5
방파제횟집 (bangpaje fish restaurant)	방파제횟집 (Bangpaje Fish Restaurant)			5
пост весового контроля	Пост весового контроля			5
fish factory	Fish factory			5
погорелое	Погорелое			5
le petit fournil	Le Petit Fournil			5
vlado	Vlado			5
rocklands	Rocklands			5
saint josephs primary school	Saint Josephs Primary School			5
מנטה	מנטה			5
jora	Jora			5
the lindens	The Lindens			5
école primaire publique jacques prévert	École primaire publique Jacques Prévert			5
nerina	Nerina			5
caprile	Caprile			5
hotel monte carlo	Hotel Monte Carlo			5
neuner	Neuner			5
emperatriz	Emperatriz			5
fair bank	Fair Bank			5
dallas county courthouse	Dallas County Courthouse			5
planen krause	Planen Krause			5
meyers school	Meyers School			5
warus	Warus			5
ремонт и пошив одежды	Ремонт и пошив одежды			5
brick church (historical)	Brick Church (historical)			5
fishing lodge	Fishing Lodge			5
albert cemetery	Albert Cemetery			5
5 авеню	5 Авеню			5
newberry church	Newberry Church			5
tyringham wildlife conservation easement	Tyringham Wildlife Conservation Easement			5
royal motel	Royal Motel			5
timm	Timm			5
salle rené cassin	Salle René Cassin			5
brotmacher	Brotmacher			5
moseley cemetery	Moseley Cemetery			5
paul-gerhard-kirche	Paul-Gerhard-Kirche			5
biobolt	Biobolt			5
nagelschmiede	Nagelschmiede			5
centro revisioni	Centro Revisioni			5
tico burguesas	Tico Burguesas			5
top gear	Top Gear			5
universal hospital	Universal Hospital			5
carrollton high school	Carrollton High School			5
бл. 2	бл. 2			5
бл. 8	бл. 8			5
ふじ	ふじ			5
boutique divers	Boutique Divers			5
liebenzeller gemeinschaft / ec	Liebenzeller Gemeinschaft / EC			5
atm (sbt)	ATM (SBT)			5
адмиралтейство	Адмиралтейство			5
south wood	South Wood			5
reza	Reza			5
тц галерея	ТЦ Галерея			5
hershey's	Hershey's			5
françois	François			5
d&r	D&R			5
